,2025-05-31,2024-05-31,2023-05-31,2022-05-31,2021-05-31
Ordinary Shares Number,117033830.0,118862950.0,121070611.0,123946313.0,
Share Issued,117033830.0,118862950.0,121070611.0,123946313.0,
Net Debt,1928900000.0,1314200000.0,562500000.0,508400000.0,
Total Debt,6229700000.0,5427800000.0,4793900000.0,4887300000.0,
Tangible Book Value,-791800000.0,-388400000.0,279500000.0,281700000.0,
Invested Capital,4480200000.0,3751500000.0,3131800000.0,3127200000.0,
Working Capital,-1309800000.0,-1369700000.0,-939700000.0,-668100000.0,
Net Tangible Assets,-791800000.0,-388400000.0,279500000.0,281700000.0,
Capital Lease Obligations,4060800000.0,3918800000.0,3863600000.0,3958300000.0,
Common Stock Equity,2311300000.0,2242500000.0,2201500000.0,2198200000.0,
Total Capitalization,4480200000.0,3664700000.0,3131800000.0,3127200000.0,
Total Equity Gross Minority Interest,2311300000.0,2242500000.0,2201500000.0,2198200000.0,
Stockholders Equity,2311300000.0,2242500000.0,2201500000.0,2198200000.0,
Gains Losses Not Affecting Retained Earnings,31800000.0,25600000.0,3200000.0,-1900000.0,
Other Equity Adjustments,31800000.0,25600000.0,3200000.0,-1900000.0,
Retained Earnings,-16100000.0,-35500000.0,-32500000.0,-25900000.0,
Capital Stock,2295600000.0,2252400000.0,2230800000.0,2226000000.0,
Common Stock,2295600000.0,2252400000.0,2230800000.0,2226000000.0,
Preferred Stock,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,10275700000.0,9080500000.0,8040000000.0,7937600000.0,
Total Non Current Liabilities Net Minority Interest,8028200000.0,6888000000.0,6102600000.0,6090100000.0,
Other Non Current Liabilities,1803600000.0,1580900000.0,1407900000.0,1232200000.0,
Derivative Product Liabilities,-40000000.0,-51800000.0,-45400000.0,-28000000.0,
Non Current Deferred Liabilities,278800000.0,232000000.0,142200000.0,201100000.0,
Non Current Deferred Taxes Liabilities,278800000.0,232000000.0,142200000.0,201100000.0,
Long Term Debt And Capital Lease Obligation,5985800000.0,5126900000.0,4597900000.0,4684800000.0,
Long Term Capital Lease Obligation,3816900000.0,3704700000.0,3667600000.0,3755800000.0,
Long Term Debt,2168900000.0,1422200000.0,930300000.0,929000000.0,
Current Liabilities,2247500000.0,2192500000.0,1937400000.0,1847500000.0,
Other Current Liabilities,162400000.0,178800000.0,148800000.0,123400000.0,
Current Deferred Liabilities,599400000.0,591800000.0,512000000.0,498000000.0,
Current Deferred Revenue,599400000.0,591800000.0,512000000.0,498000000.0,
Current Debt And Capital Lease Obligation,243900000.0,300900000.0,196000000.0,202500000.0,
Current Capital Lease Obligation,243900000.0,214100000.0,196000000.0,202500000.0,
Current Debt,,86800000.0,,,
Other Current Borrowings,,86800000.0,,,
Commercial Paper,0.0,86800000.0,0.0,,0.0
Pensionand Other Post Retirement Benefit Plans Current,361300000.0,329900000.0,294900000.0,286000000.0,
Payables And Accrued Expenses,880500000.0,791100000.0,785700000.0,737600000.0,
Current Accrued Expenses,228900000.0,210300000.0,189000000.0,193700000.0,
Interest Payable,21400000.0,20200000.0,16000000.0,12200000.0,
Payables,651600000.0,580800000.0,596700000.0,543900000.0,
Total Tax Payable,212000000.0,181300000.0,170500000.0,177000000.0,
Income Tax Payable,4700000.0,6100000.0,7800000.0,32100000.0,
Accounts Payable,439600000.0,399500000.0,426200000.0,366900000.0,
Total Assets,12587000000.0,11323000000.0,10241500000.0,10135800000.0,
Total Non Current Assets,11649300000.0,10500200000.0,9243800000.0,8956400000.0,
Other Non Current Assets,274300000.0,255700000.0,222800000.0,218800000.0,
Goodwill And Other Intangible Assets,3103100000.0,2630900000.0,1922000000.0,1916500000.0,
Other Intangible Assets,1443700000.0,1239900000.0,884600000.0,879100000.0,
Goodwill,1659400000.0,1391000000.0,1037400000.0,1037400000.0,
Net PPE,8271900000.0,7613600000.0,7099000000.0,6821100000.0,
Accumulated Depreciation,-4066400000.0,-3759900000.0,-3422000000.0,-3140900000.0,
Gross PPE,12338300000.0,11373500000.0,10521000000.0,9962000000.0,
Construction In Progress,234800000.0,179100000.0,200700000.0,156000000.0,
Other Properties,7615800000.0,7027000000.0,6530800000.0,6290500000.0,
Buildings And Improvements,4328900000.0,4034500000.0,3655500000.0,3389300000.0,
Land And Improvements,158800000.0,132900000.0,134000000.0,126200000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,937700000.0,822800000.0,997700000.0,1179400000.0,
Other Current Assets,156700000.0,136700000.0,154500000.0,141400000.0,
Prepaid Assets,135600000.0,121700000.0,107300000.0,274800000.0,
Inventory,311600000.0,290500000.0,287900000.0,270600000.0,
Receivables,93800000.0,79100000.0,80200000.0,72000000.0,
Receivables Adjustments Allowances,-600000.0,-400000.0,-300000.0,-300000.0,
Other Receivables,52200000.0,37700000.0,39600000.0,32800000.0,
Accounts Receivable,42200000.0,41800000.0,40900000.0,39500000.0,
Cash Cash Equivalents And Short Term Investments,240000000.0,194800000.0,367800000.0,420600000.0,
Cash And Cash Equivalents,240000000.0,194800000.0,367800000.0,420600000.0,
Cash Equivalents,240000000.0,194800000.0,367800000.0,420600000.0,
