,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Free Cash Flow,651000000.0,441000000.0,361000000.0,76000000.0,894000000.0,
Repurchase Of Capital Stock,-301000000.0,-96000000.0,0.0,0.0,0.0,
Repayment Of Debt,-152000000.0,314000000.0,-179000000.0,-529000000.0,-1090000000.0,
Issuance Of Debt,0.0,0.0,,,0.0,5203000000.0
Capital Expenditure,-167000000.0,-143000000.0,-149000000.0,-197000000.0,-166000000.0,
End Cash Position,1854000000.0,1643000000.0,1449000000.0,1101000000.0,1574000000.0,
Beginning Cash Position,1643000000.0,1449000000.0,1101000000.0,1574000000.0,1054000000.0,
Effect Of Exchange Rate Changes,3000000.0,-4000000.0,26000000.0,10000000.0,-40000000.0,
Changes In Cash,208000000.0,198000000.0,322000000.0,-483000000.0,560000000.0,
Financing Cash Flow,-457000000.0,-253000000.0,-179000000.0,-553000000.0,-1077000000.0,
Cash Flow From Continuing Financing Activities,-457000000.0,-253000000.0,-179000000.0,-553000000.0,-1077000000.0,
Net Other Financing Charges,-3000000.0,-10000000.0,0.0,-24000000.0,-3000000.0,
Cash Dividends Paid,,,,,0.0,0.0
Preferred Stock Dividend Paid,,,,,0.0,0.0
Net Common Stock Issuance,-301000000.0,-96000000.0,0.0,0.0,0.0,
Common Stock Payments,-301000000.0,-96000000.0,0.0,0.0,0.0,
Net Issuance Payments Of Debt,-153000000.0,-147000000.0,-179000000.0,-529000000.0,-1074000000.0,
Net Short Term Debt Issuance,-1000000.0,-3000000.0,-179000000.0,-279000000.0,16000000.0,
Short Term Debt Payments,,,-179000000.0,-279000000.0,,
Net Long Term Debt Issuance,-152000000.0,-144000000.0,0.0,-250000000.0,-1090000000.0,
Long Term Debt Payments,-152000000.0,-144000000.0,0.0,-250000000.0,-1090000000.0,
Long Term Debt Issuance,0.0,0.0,,,0.0,5203000000.0
Investing Cash Flow,-153000000.0,-133000000.0,-9000000.0,-203000000.0,577000000.0,
Cash Flow From Continuing Investing Activities,-153000000.0,-133000000.0,-9000000.0,-203000000.0,577000000.0,
Net Other Investing Changes,0.0,0.0,,,,
Net Investment Purchase And Sale,0.0,10000000.0,-29000000.0,-7000000.0,740000000.0,
Sale Of Investment,0.0,10000000.0,1000000.0,5000000.0,,
Purchase Of Investment,0.0,0.0,-30000000.0,-12000000.0,0.0,
Net Business Purchase And Sale,0.0,0.0,,,0.0,0.0
Sale Of Business,0.0,0.0,,,0.0,0.0
Purchase Of Business,,,,,0.0,0.0
Net PPE Purchase And Sale,14000000.0,0.0,1000000.0,1000000.0,3000000.0,
Sale Of PPE,14000000.0,0.0,1000000.0,1000000.0,3000000.0,
Capital Expenditure Reported,-167000000.0,-143000000.0,-149000000.0,-197000000.0,-166000000.0,
Operating Cash Flow,818000000.0,584000000.0,510000000.0,273000000.0,1060000000.0,
Cash Flow From Continuing Operating Activities,818000000.0,584000000.0,510000000.0,273000000.0,1060000000.0,
Change In Working Capital,367000000.0,-85000000.0,-146000000.0,-329000000.0,469000000.0,
Change In Other Working Capital,-4000000.0,-10000000.0,1000000.0,23000000.0,-88000000.0,
Change In Other Current Assets,38000000.0,-48000000.0,-95000000.0,-17000000.0,8000000.0,
Change In Payables And Accrued Expense,61000000.0,91000000.0,162000000.0,62000000.0,-73000000.0,
Change In Accrued Expense,118000000.0,25000000.0,24000000.0,-42000000.0,98000000.0,
Change In Payable,-57000000.0,66000000.0,138000000.0,104000000.0,-171000000.0,
Change In Account Payable,-57000000.0,66000000.0,138000000.0,104000000.0,-171000000.0,
Change In Inventory,36000000.0,-122000000.0,-46000000.0,-109000000.0,230000000.0,
Change In Receivables,236000000.0,4000000.0,-168000000.0,-288000000.0,392000000.0,
Changes In Account Receivables,236000000.0,4000000.0,-168000000.0,-288000000.0,392000000.0,
Other Non Cash Items,-46000000.0,17000000.0,19000000.0,-21000000.0,12000000.0,
Stock Based Compensation,26000000.0,42000000.0,39000000.0,32000000.0,29000000.0,
Asset Impairment Charge,0.0,,,,,
Deferred Tax,41000000.0,47000000.0,-30000000.0,336000000.0,-33000000.0,
Deferred Income Tax,41000000.0,47000000.0,-30000000.0,336000000.0,-33000000.0,
Depreciation Amortization Depletion,250000000.0,249000000.0,250000000.0,242000000.0,245000000.0,
Depreciation And Amortization,250000000.0,249000000.0,250000000.0,242000000.0,245000000.0,
Amortization Cash Flow,52000000.0,52000000.0,53000000.0,51000000.0,52000000.0,
Amortization Of Intangibles,52000000.0,52000000.0,53000000.0,51000000.0,52000000.0,
Depreciation,198000000.0,197000000.0,197000000.0,191000000.0,193000000.0,
Operating Gains Losses,33000000.0,18000000.0,-19000000.0,24000000.0,63000000.0,
Pension And Employee Benefit Expense,10000000.0,11000000.0,12000000.0,11000000.0,12000000.0,
Earnings Losses From Equity Investments,20000000.0,9000000.0,-27000000.0,10000000.0,46000000.0,
Net Income From Continuing Operations,147000000.0,-352000000.0,397000000.0,-11000000.0,275000000.0,
