,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Free Cash Flow,611700000.0,442100000.0,205600000.0,339000000.0,34800000.0,
Repurchase Of Capital Stock,-94300000.0,-81800000.0,-63300000.0,-64300000.0,-120300000.0,
Repayment Of Debt,0.0,,,,0.0,0.0
Issuance Of Debt,0.0,,,,0.0,0.0
Capital Expenditure,-59300000.0,-62900000.0,-59900000.0,-53400000.0,-68000000.0,
End Cash Position,1834100000.0,1712500000.0,1486700000.0,1669600000.0,1807700000.0,
Beginning Cash Position,1712500000.0,1486700000.0,1669600000.0,1807700000.0,1813400000.0,
Effect Of Exchange Rate Changes,-9400000.0,-4700000.0,18800000.0,9800000.0,-19800000.0,
Changes In Cash,131000000.0,230500000.0,-201700000.0,-147900000.0,14100000.0,
Financing Cash Flow,-136200000.0,-5000000.0,-104300000.0,-118700000.0,-159700000.0,
Cash Flow From Continuing Financing Activities,-136200000.0,-5000000.0,-104300000.0,-118700000.0,-159700000.0,
Proceeds From Stock Option Exercised,2300000.0,-4300000.0,1700000.0,-13500000.0,1700000.0,
Cash Dividends Paid,-44200000.0,-40600000.0,-42700000.0,-40900000.0,-41100000.0,
Common Stock Dividend Paid,-44200000.0,-40600000.0,-42700000.0,-40900000.0,-41100000.0,
Net Common Stock Issuance,-94300000.0,-81800000.0,-63300000.0,-64300000.0,-120300000.0,
Common Stock Payments,-94300000.0,-81800000.0,-63300000.0,-64300000.0,-120300000.0,
Net Issuance Payments Of Debt,0.0,,,,0.0,0.0
Net Long Term Debt Issuance,0.0,,,,,
Long Term Debt Payments,0.0,,,,0.0,0.0
Long Term Debt Issuance,0.0,,,,0.0,0.0
Investing Cash Flow,-403800000.0,-269500000.0,-362900000.0,-421600000.0,71000000.0,
Cash Flow From Continuing Investing Activities,-403800000.0,-269500000.0,-362900000.0,-421600000.0,71000000.0,
Net Other Investing Changes,,,100000.0,100000.0,,
Net Investment Purchase And Sale,-353200000.0,-183500000.0,-318300000.0,-365600000.0,157800000.0,
Sale Of Investment,506100000.0,473000000.0,588000000.0,532400000.0,620900000.0,
Purchase Of Investment,-859300000.0,-656500000.0,-906300000.0,-898000000.0,-463100000.0,
Net Business Purchase And Sale,-1100000.0,-22400000.0,0.0,0.0,-5000000.0,
Purchase Of Business,-1100000.0,-22400000.0,0.0,0.0,-5000000.0,
Net PPE Purchase And Sale,-59300000.0,-62900000.0,-59900000.0,-53400000.0,-68000000.0,
Purchase Of PPE,-59300000.0,-62900000.0,-59900000.0,-53400000.0,-68000000.0,
Operating Cash Flow,671000000.0,505000000.0,265500000.0,392400000.0,102800000.0,
Cash Flow From Continuing Operating Activities,671000000.0,505000000.0,265500000.0,392400000.0,102800000.0,
Change In Working Capital,269600000.0,77400000.0,-130300000.0,171100000.0,-238900000.0,
Change In Other Working Capital,35900000.0,-252900000.0,94900000.0,129500000.0,-53100000.0,
Change In Payables And Accrued Expense,46500000.0,-300000.0,5400000.0,21000000.0,31500000.0,
Change In Payable,46500000.0,-300000.0,5400000.0,21000000.0,31500000.0,
Change In Account Payable,,,,,-13800000.0,41400000.0
Change In Receivables,82300000.0,351200000.0,-142300000.0,432100000.0,-69600000.0,
Changes In Account Receivables,22100000.0,301300000.0,-32200000.0,432100000.0,-236900000.0,
Other Non Cash Items,7800000.0,28300000.0,17900000.0,-200000.0,-9000000.0,
Stock Based Compensation,25000000.0,23200000.0,22400000.0,15100000.0,22800000.0,
Deferred Tax,40200000.0,34600000.0,39500000.0,-12900000.0,25000000.0,
Deferred Income Tax,40200000.0,34600000.0,39500000.0,-12900000.0,25000000.0,
Depreciation And Amortization,72000000.0,62300000.0,59000000.0,56700000.0,63900000.0,
Operating Gains Losses,31200000.0,13600000.0,21700000.0,16000000.0,37700000.0,
Gain Loss On Investment Securities,20500000.0,13600000.0,21700000.0,16000000.0,29100000.0,
Net Income From Continuing Operations,225200000.0,265600000.0,235300000.0,146600000.0,201300000.0,
