,2025-09-30,2024-09-30,2023-09-30,2022-09-30,2021-09-30
Ordinary Shares Number,1074000000.0,1113000000.0,1114000000.0,1121000000.0,
Share Issued,1074000000.0,1113000000.0,1114000000.0,1121000000.0,
Net Debt,9291000000.0,6785000000.0,6948000000.0,12709000000.0,
Total Debt,14811000000.0,14634000000.0,15398000000.0,15482000000.0,
Tangible Book Value,8700000000.0,14231000000.0,9531000000.0,5623000000.0,
Invested Capital,36017000000.0,40908000000.0,36979000000.0,33495000000.0,
Working Capital,16610000000.0,14727000000.0,12836000000.0,8858000000.0,
Net Tangible Assets,8700000000.0,14231000000.0,9531000000.0,5623000000.0,
Common Stock Equity,21206000000.0,26274000000.0,21581000000.0,18013000000.0,
Total Capitalization,36017000000.0,39544000000.0,36065000000.0,31550000000.0,
Total Equity Gross Minority Interest,21206000000.0,26274000000.0,21581000000.0,18013000000.0,
Stockholders Equity,21206000000.0,26274000000.0,21581000000.0,18013000000.0,
Gains Losses Not Affecting Retained Earnings,560000000.0,587000000.0,358000000.0,-22000000.0,
Other Equity Adjustments,560000000.0,587000000.0,358000000.0,-22000000.0,
Retained Earnings,20646000000.0,25687000000.0,20733000000.0,17840000000.0,
Capital Stock,0.0,0.0,490000000.0,195000000.0,
Common Stock,0.0,0.0,490000000.0,195000000.0,
Preferred Stock,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,28937000000.0,28880000000.0,29459000000.0,31001000000.0,
Total Non Current Liabilities Net Minority Interest,19793000000.0,18376000000.0,19831000000.0,19135000000.0,
Other Non Current Liabilities,4911000000.0,5018000000.0,5210000000.0,3863000000.0,
Liabilities Heldfor Sale Non Current,,0.0,38000000.0,119000000.0,0.0
Tradeand Other Payables Non Current,,,1080000000.0,1472000000.0,1713000000.0
Non Current Deferred Liabilities,71000000.0,88000000.0,99000000.0,144000000.0,
Non Current Deferred Revenue,71000000.0,88000000.0,99000000.0,144000000.0,
Long Term Debt And Capital Lease Obligation,14811000000.0,13270000000.0,14484000000.0,13537000000.0,
Long Term Debt,14811000000.0,13270000000.0,14484000000.0,13537000000.0,
Current Liabilities,9144000000.0,10504000000.0,9628000000.0,11866000000.0,
Other Current Liabilities,3149000000.0,3345000000.0,3107000000.0,3636000000.0,
Current Deferred Liabilities,358000000.0,297000000.0,293000000.0,369000000.0,
Current Deferred Revenue,358000000.0,297000000.0,293000000.0,369000000.0,
Current Debt And Capital Lease Obligation,,1364000000.0,914000000.0,1945000000.0,2044000000.0
Current Debt,,1364000000.0,914000000.0,1945000000.0,2044000000.0
Other Current Borrowings,,1364000000.0,914000000.0,1446000000.0,1544000000.0
Commercial Paper,,,0.0,499000000.0,500000000.0
Payables And Accrued Expenses,5637000000.0,5498000000.0,5314000000.0,5916000000.0,
Current Accrued Expenses,1839000000.0,1834000000.0,1685000000.0,1486000000.0,
Payables,3798000000.0,3664000000.0,3629000000.0,4430000000.0,
Total Tax Payable,1007000000.0,1080000000.0,1717000000.0,634000000.0,
Income Tax Payable,1007000000.0,1080000000.0,1717000000.0,634000000.0,
Accounts Payable,2791000000.0,2584000000.0,1912000000.0,3796000000.0,
Total Assets,50143000000.0,55154000000.0,51040000000.0,49014000000.0,
Total Non Current Assets,24389000000.0,29923000000.0,28576000000.0,28290000000.0,
Other Non Current Assets,6450000000.0,8053000000.0,8174000000.0,8929000000.0,
Non Current Deferred Assets,743000000.0,5162000000.0,3310000000.0,1803000000.0,
Non Current Deferred Taxes Assets,743000000.0,5162000000.0,3310000000.0,1803000000.0,
Goodwill And Other Intangible Assets,12506000000.0,12043000000.0,12050000000.0,12390000000.0,
Other Intangible Assets,1148000000.0,1244000000.0,1408000000.0,1882000000.0,
Goodwill,11358000000.0,10799000000.0,10642000000.0,10508000000.0,
Net PPE,4690000000.0,4665000000.0,5042000000.0,5168000000.0,
Accumulated Depreciation,-9814000000.0,-8876000000.0,-7668000000.0,-6602000000.0,
Gross PPE,14504000000.0,13541000000.0,12710000000.0,11770000000.0,
Leases,594000000.0,550000000.0,485000000.0,369000000.0,
Construction In Progress,154000000.0,126000000.0,226000000.0,330000000.0,
Machinery Furniture Equipment,11673000000.0,10808000000.0,9981000000.0,9134000000.0,
Buildings And Improvements,1915000000.0,1888000000.0,1849000000.0,1767000000.0,
Land And Improvements,168000000.0,169000000.0,169000000.0,170000000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,25754000000.0,25231000000.0,22464000000.0,20724000000.0,
Other Current Assets,2435000000.0,1579000000.0,1194000000.0,1625000000.0,
Assets Held For Sale Current,,0.0,341000000.0,733000000.0,0.0
Restricted Cash,2323000000.0,,,,
Inventory,6526000000.0,6423000000.0,6422000000.0,6341000000.0,
Finished Goods,2205000000.0,2586000000.0,2150000000.0,2791000000.0,
Work In Process,3985000000.0,3497000000.0,4096000000.0,3329000000.0,
Raw Materials,336000000.0,340000000.0,176000000.0,221000000.0,
Receivables,4315000000.0,3929000000.0,3183000000.0,5643000000.0,
Other Receivables,1460000000.0,1582000000.0,1260000000.0,1468000000.0,
Accounts Receivable,2855000000.0,2347000000.0,1923000000.0,4175000000.0,
Cash Cash Equivalents And Short Term Investments,10155000000.0,13300000000.0,11324000000.0,6382000000.0,
Other Short Term Investments,4635000000.0,5451000000.0,2874000000.0,3609000000.0,
Cash And Cash Equivalents,5520000000.0,7849000000.0,8450000000.0,2773000000.0,
