contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
HD260410P00220000,2026-04-06 19:09:31+00:00,220.0,0.01,0.0,2.12,0.0,0.0,3.0,4,2.075200124511718,False,REGULAR,USD
HD260410P00250000,2026-04-06 18:23:51+00:00,250.0,0.01,,0.2,0.0,0.0,,3,1.0859420703125,False,REGULAR,USD
HD260410P00260000,2026-03-20 19:58:00+00:00,260.0,0.35,0.0,0.35,0.0,0.0,10.0,10,0.91211025390625,False,REGULAR,USD
HD260410P00265000,2026-04-07 15:32:45+00:00,265.0,0.01,0.0,0.21,-0.09,-90.0,1.0,66,0.77929908203125,False,REGULAR,USD
HD260410P00270000,2026-04-07 15:28:14+00:00,270.0,0.04,0.01,0.04,-0.11000001,-73.333336,5.0,75,0.5937540625000001,False,REGULAR,USD
HD260410P00275000,2026-04-07 14:54:47+00:00,275.0,0.04,0.02,0.06,0.01,33.333336,6.0,59,0.5625043750000001,False,REGULAR,USD
HD260410P00280000,2026-04-07 14:08:03+00:00,280.0,0.09,0.05,0.08,0.050000004,125.000015,25.0,104,0.53320779296875,False,REGULAR,USD
HD260410P00282500,2026-04-07 15:29:27+00:00,282.5,0.08,0.04,0.16,0.029999997,59.999996,4.0,9,0.5312546875,False,REGULAR,USD
HD260410P00285000,2026-04-07 15:49:22+00:00,285.0,0.09,0.09,0.15,0.030000005,50.000008,21.0,62,0.5097705273437501,False,REGULAR,USD
HD260410P00287500,2026-04-07 15:18:24+00:00,287.5,0.14,0.1,0.17,0.049999997,55.55555,6.0,29,0.5019581054687501,False,REGULAR,USD
HD260410P00290000,2026-04-07 15:22:41+00:00,290.0,0.17,0.14,0.21,0.07,70.0,9.0,127,0.48340360351562506,False,REGULAR,USD
HD260410P00292500,2026-04-07 14:53:05+00:00,292.5,0.19,0.13,0.29,0.03999999,26.666658,1.0,25,0.47363807617187503,False,REGULAR,USD
HD260410P00295000,2026-04-07 15:26:44+00:00,295.0,0.26,0.26,0.39,0.049999997,23.809523,31.0,50,0.4624077197265626,False,REGULAR,USD
HD260410P00297500,2026-04-06 19:33:25+00:00,297.5,0.2,0.0,0.76,0.0,0.0,9.0,128,0.49609878906250005,False,REGULAR,USD
HD260410P00300000,2026-04-07 15:48:22+00:00,300.0,0.55,0.51,0.6,0.35000002,175.00003,184.0,1115,0.42139250488281255,False,REGULAR,USD
HD260410P00302500,2026-04-07 13:46:12+00:00,302.5,0.64,0.67,0.94,0.26,68.42105,20.0,207,0.428716650390625,False,REGULAR,USD
HD260410P00305000,2026-04-07 15:08:30+00:00,305.0,0.99,0.93,1.12,0.52,110.63829,32.0,288,0.4018614501953125,False,REGULAR,USD
HD260410P00307500,2026-04-07 15:51:43+00:00,307.5,1.3,1.3,1.41,0.66999996,106.3492,21.0,55,0.3813538427734374,False,REGULAR,USD
HD260410P00310000,2026-04-07 15:35:57+00:00,310.0,1.46,1.61,1.93,0.78000003,114.70588,75.0,597,0.3742738354492187,False,REGULAR,USD
HD260410P00312500,2026-04-07 15:54:22+00:00,312.5,2.57,2.16,2.74,1.6399999,176.34406,14.0,43,0.37915659912109373,False,REGULAR,USD
HD260410P00315000,2026-04-07 15:44:12+00:00,315.0,3.01,3.15,3.6,1.81,150.83333,37.0,208,0.3726869372558594,False,REGULAR,USD
HD260410P00317500,2026-04-07 15:27:05+00:00,317.5,3.98,4.0,4.6,2.28,134.11765,96.0,184,0.36255520263671875,False,REGULAR,USD
HD260410P00320000,2026-04-07 15:43:08+00:00,320.0,5.3,5.05,5.8,3.0000002,130.4348,69.0,212,0.35205726074218746,True,REGULAR,USD
HD260410P00322500,2026-04-07 15:46:41+00:00,322.5,6.75,6.8,7.7,3.78,127.27273,12.0,72,0.3806214282226562,True,REGULAR,USD
HD260410P00325000,2026-04-07 15:14:24+00:00,325.0,9.15,8.45,9.25,5.3499994,140.78944,11.0,100,0.36694968994140625,True,REGULAR,USD
HD260410P00327500,2026-04-07 15:45:44+00:00,327.5,10.39,10.15,11.65,4.7300005,83.56892,3.0,39,0.4162656030273437,True,REGULAR,USD
HD260410P00330000,2026-04-07 14:47:41+00:00,330.0,10.88,11.4,13.85,3.73,52.16783,13.0,349,0.44116769775390624,True,REGULAR,USD
HD260410P00332500,2026-04-06 15:09:19+00:00,332.5,8.9,13.55,16.15,0.0,0.0,1.0,64,0.47022014160156256,True,REGULAR,USD
