,2025-06-30,2024-06-30,2023-06-30,2022-06-30,2021-06-30
Free Cash Flow,2993000000.0,1495000000.0,1443000000.0,1577000000.0,
Repurchase Of Capital Stock,-1000000000.0,-1000000000.0,-2000000000.0,-1000000000.0,
Repayment Of Debt,-600000000.0,-1250000000.0,0.0,-750000000.0,
Issuance Of Debt,0.0,1232000000.0,0.0,0.0,
Capital Expenditure,-331000000.0,-345000000.0,-357000000.0,-307000000.0,
Interest Paid Supplemental Data,402000000.0,398000000.0,345000000.0,383000000.0,
Income Tax Paid Supplemental Data,515000000.0,232000000.0,245000000.0,209000000.0,
End Cash Position,5351000000.0,4319000000.0,4272000000.0,5200000000.0,
Beginning Cash Position,4319000000.0,4272000000.0,5200000000.0,5886000000.0,
Changes In Cash,1032000000.0,47000000.0,-928000000.0,-686000000.0,
Financing Cash Flow,-1755000000.0,-1341000000.0,-2290000000.0,-2057000000.0,
Cash Flow From Continuing Financing Activities,-1755000000.0,-1341000000.0,-2290000000.0,-2057000000.0,
Net Other Financing Charges,122000000.0,-42000000.0,9000000.0,,461000000.0
Cash Dividends Paid,-277000000.0,-281000000.0,-299000000.0,-307000000.0,
Common Stock Dividend Paid,-277000000.0,-281000000.0,-299000000.0,-307000000.0,
Net Common Stock Issuance,-1000000000.0,-1000000000.0,-2000000000.0,-1000000000.0,
Common Stock Payments,-1000000000.0,-1000000000.0,-2000000000.0,-1000000000.0,
Net Issuance Payments Of Debt,-600000000.0,-18000000.0,0.0,-750000000.0,
Net Long Term Debt Issuance,-600000000.0,-18000000.0,0.0,-750000000.0,
Long Term Debt Payments,-600000000.0,-1250000000.0,0.0,-750000000.0,
Long Term Debt Issuance,0.0,1232000000.0,0.0,0.0,
Investing Cash Flow,-537000000.0,-452000000.0,-438000000.0,-513000000.0,
Cash Flow From Continuing Investing Activities,-537000000.0,-452000000.0,-438000000.0,-513000000.0,
Net Other Investing Changes,-30000000.0,-4000000.0,-27000000.0,-18000000.0,
Net Investment Purchase And Sale,-79000000.0,-103000000.0,-54000000.0,-28000000.0,
Sale Of Investment,,,,0.0,0.0
Purchase Of Investment,-79000000.0,-103000000.0,-54000000.0,-28000000.0,
Net Business Purchase And Sale,-97000000.0,0.0,0.0,-160000000.0,
Sale Of Business,,0.0,0.0,83000000.0,93000000.0
Purchase Of Business,-97000000.0,0.0,0.0,-243000000.0,
Net PPE Purchase And Sale,-331000000.0,-345000000.0,-357000000.0,-307000000.0,
Purchase Of PPE,,,,,-484000000.0
Operating Cash Flow,3324000000.0,1840000000.0,1800000000.0,1884000000.0,
Cash Flow From Continuing Operating Activities,3324000000.0,1840000000.0,1800000000.0,1884000000.0,
Dividend Received Cfo,13000000.0,0.0,0.0,,
Change In Working Capital,466000000.0,-570000000.0,-270000000.0,-683000000.0,
Change In Other Working Capital,-49000000.0,-94000000.0,-243000000.0,-249000000.0,
Change In Payables And Accrued Expense,89000000.0,-1000000.0,-68000000.0,-54000000.0,
Change In Inventory,521000000.0,-303000000.0,145000000.0,-301000000.0,
Change In Receivables,-95000000.0,-172000000.0,-104000000.0,-79000000.0,
Other Non Cash Items,-171000000.0,114000000.0,-1000000.0,513000000.0,
Stock Based Compensation,135000000.0,90000000.0,74000000.0,102000000.0,
Asset Impairment Charge,,,111000000.0,0.0,35000000.0
Amortization Of Securities,10000000.0,16000000.0,16000000.0,18000000.0,
Deferred Tax,164000000.0,203000000.0,321000000.0,342000000.0,
Deferred Income Tax,164000000.0,203000000.0,321000000.0,342000000.0,
Depreciation Amortization Depletion,385000000.0,389000000.0,411000000.0,363000000.0,
Depreciation And Amortization,385000000.0,389000000.0,411000000.0,363000000.0,
Amortization Cash Flow,35000000.0,45000000.0,74000000.0,,
Amortization Of Intangibles,35000000.0,45000000.0,74000000.0,,
Depreciation,350000000.0,344000000.0,337000000.0,,
Operating Gains Losses,29000000.0,44000000.0,-4000000.0,-4000000.0,
Earnings Losses From Equity Investments,29000000.0,44000000.0,-4000000.0,-4000000.0,
Net Income From Continuing Operations,2293000000.0,1554000000.0,1253000000.0,1233000000.0,
