,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Free Cash Flow,-398000000.0,1459000000.0,1079000000.0,928000000.0,780000000.0,
Repurchase Of Capital Stock,-397000000.0,0.0,-200000000.0,-200000000.0,0.0,
Issuance Of Capital Stock,,,,,0.0,0.0
Interest Paid Supplemental Data,59000000.0,16000000.0,59000000.0,16000000.0,57000000.0,
Income Tax Paid Supplemental Data,52000000.0,82000000.0,15000000.0,1000000.0,57000000.0,
End Cash Position,1318000000.0,1539000000.0,1902000000.0,1567000000.0,1549000000.0,
Beginning Cash Position,1539000000.0,1902000000.0,1567000000.0,1549000000.0,1599000000.0,
Effect Of Exchange Rate Changes,-4000000.0,8000000.0,-14000000.0,-18000000.0,-9000000.0,
Changes In Cash,-217000000.0,-371000000.0,350000000.0,35000000.0,-41000000.0,
Financing Cash Flow,-482000000.0,-85000000.0,-284000000.0,-324000000.0,112000000.0,
Cash Flow From Continuing Financing Activities,-483000000.0,-84000000.0,-285000000.0,-323000000.0,112000000.0,
Net Other Financing Charges,-1000000.0,-1000000.0,0.0,-20000000.0,-2000000.0,
Proceeds From Stock Option Exercised,-2000000.0,0.0,0.0,-19000000.0,-1000000.0,
Cash Dividends Paid,-82000000.0,-84000000.0,-84000000.0,-85000000.0,-85000000.0,
Common Stock Dividend Paid,-82000000.0,-84000000.0,-84000000.0,-85000000.0,-85000000.0,
Net Common Stock Issuance,-397000000.0,0.0,-200000000.0,-200000000.0,0.0,
Common Stock Payments,-397000000.0,0.0,-200000000.0,-200000000.0,0.0,
Common Stock Issuance,,,,,0.0,0.0
Investing Cash Flow,663000000.0,-1745000000.0,-445000000.0,-569000000.0,-933000000.0,
Cash Flow From Continuing Investing Activities,663000000.0,-1746000000.0,-445000000.0,-569000000.0,-932000000.0,
Net Other Investing Changes,-193000000.0,276000000.0,-161000000.0,-180000000.0,-1285000000.0,
Dividends Received Cfi,68000000.0,43000000.0,91000000.0,132000000.0,120000000.0,
Net Investment Purchase And Sale,788000000.0,-2064000000.0,-375000000.0,-521000000.0,232000000.0,
Sale Of Investment,2733000000.0,598000000.0,1746000000.0,3131000000.0,3076000000.0,
Purchase Of Investment,-1945000000.0,-2662000000.0,-2121000000.0,-3652000000.0,-2844000000.0,
Operating Cash Flow,-398000000.0,1459000000.0,1079000000.0,928000000.0,780000000.0,
Cash Flow From Continuing Operating Activities,-399000000.0,1461000000.0,1077000000.0,928000000.0,780000000.0,
Dividend Received Cfo,67000000.0,54000000.0,52000000.0,22000000.0,57000000.0,
Change In Working Capital,-970000000.0,1132000000.0,352000000.0,729000000.0,1425000000.0,
Change In Other Working Capital,-231000000.0,-57000000.0,-246000000.0,-143000000.0,-357000000.0,
Change In Payables And Accrued Expense,-448000000.0,201000000.0,-7000000.0,19000000.0,-143000000.0,
Change In Payable,-448000000.0,201000000.0,-7000000.0,19000000.0,-143000000.0,
Change In Account Payable,-448000000.0,201000000.0,-7000000.0,19000000.0,-143000000.0,
Change In Prepaid Assets,464000000.0,28000000.0,-30000000.0,36000000.0,-13000000.0,
Change In Receivables,-966000000.0,-292000000.0,92000000.0,-403000000.0,-1100000000.0,
Changes In Account Receivables,-886000000.0,-220000000.0,-60000000.0,-403000000.0,-1165000000.0,
Other Non Cash Items,,,,,0.0,
Stock Based Compensation,18000000.0,17000000.0,20000000.0,6000000.0,14000000.0,
Unrealized Gain Loss On Investment Securities,,,,2000000.0,,
Amortization Of Securities,-44000000.0,-44000000.0,-32000000.0,-46000000.0,-54000000.0,
Operating Gains Losses,84000000.0,47000000.0,7000000.0,5000000.0,-69000000.0,
Gain Loss On Investment Securities,84000000.0,47000000.0,7000000.0,5000000.0,-69000000.0,
Net Income From Continuing Operations,446000000.0,255000000.0,680000000.0,210000000.0,-593000000.0,
