,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Free Cash Flow,-56000000.0,752000000.0,634000000.0,71000000.0,789000000.0,
Repurchase Of Capital Stock,-513000000.0,-353000000.0,-455000000.0,-274000000.0,-185000000.0,
Repayment Of Debt,-250000000.0,-148000000.0,-300000000.0,-200000000.0,-450000000.0,
Issuance Of Debt,250000000.0,1480000000.0,300000000.0,0.0,450000000.0,
Capital Expenditure,-46000000.0,-44000000.0,-57000000.0,-46000000.0,-41000000.0,
Interest Paid Supplemental Data,423000000.0,459000000.0,446000000.0,449000000.0,499000000.0,
Income Tax Paid Supplemental Data,19000000.0,141000000.0,137000000.0,364000000.0,9000000.0,
End Cash Position,13570000000.0,14787000000.0,12965000000.0,13087000000.0,13580000000.0,
Beginning Cash Position,14787000000.0,12965000000.0,13087000000.0,13580000000.0,14348000000.0,
Effect Of Exchange Rate Changes,29000000.0,-83000000.0,197000000.0,65000000.0,-214000000.0,
Changes In Cash,-1246000000.0,1905000000.0,-319000000.0,-558000000.0,-554000000.0,
Financing Cash Flow,629000000.0,2532000000.0,292000000.0,-16000000.0,-447000000.0,
Cash Flow From Continuing Financing Activities,629000000.0,2532000000.0,292000000.0,-16000000.0,-447000000.0,
Net Other Financing Charges,-10000000.0,2000000.0,-3000000.0,2000000.0,-7000000.0,
Proceeds From Stock Option Exercised,9000000.0,5000000.0,7000000.0,9000000.0,10000000.0,
Cash Dividends Paid,-112000000.0,-102000000.0,-103000000.0,-106000000.0,-105000000.0,
Net Preferred Stock Issuance,,,,,,0.0
Preferred Stock Payments,,,,,,0.0
Net Common Stock Issuance,-513000000.0,-353000000.0,-455000000.0,-274000000.0,-185000000.0,
Common Stock Payments,-513000000.0,-353000000.0,-455000000.0,-274000000.0,-185000000.0,
Net Issuance Payments Of Debt,0.0,1332000000.0,0.0,-200000000.0,0.0,
Net Long Term Debt Issuance,0.0,1332000000.0,0.0,-200000000.0,0.0,
Long Term Debt Payments,-250000000.0,-148000000.0,-300000000.0,-200000000.0,-450000000.0,
Long Term Debt Issuance,250000000.0,1480000000.0,300000000.0,0.0,450000000.0,
Investing Cash Flow,-1865000000.0,-1423000000.0,-1302000000.0,-659000000.0,-937000000.0,
Cash Flow From Continuing Investing Activities,-1865000000.0,-1423000000.0,-1302000000.0,-659000000.0,-937000000.0,
Net Other Investing Changes,-57000000.0,11000000.0,-12000000.0,-5000000.0,-40000000.0,
Net Investment Purchase And Sale,294000000.0,250000000.0,342000000.0,411000000.0,376000000.0,
Sale Of Investment,360000000.0,445000000.0,522000000.0,503000000.0,584000000.0,
Purchase Of Investment,-66000000.0,-195000000.0,-180000000.0,-92000000.0,-208000000.0,
Net PPE Purchase And Sale,-46000000.0,-44000000.0,-57000000.0,-46000000.0,-41000000.0,
Purchase Of PPE,-46000000.0,-44000000.0,-57000000.0,-46000000.0,-41000000.0,
Operating Cash Flow,-10000000.0,796000000.0,691000000.0,117000000.0,830000000.0,
Cash Flow From Continuing Operating Activities,-10000000.0,796000000.0,691000000.0,117000000.0,830000000.0,
Change In Working Capital,-838000000.0,298000000.0,293000000.0,-584000000.0,88000000.0,
Change In Other Working Capital,92000000.0,-207000000.0,61000000.0,-89000000.0,136000000.0,
Change In Other Current Liabilities,-659000000.0,388000000.0,298000000.0,122000000.0,-529000000.0,
Change In Other Current Assets,-54000000.0,41000000.0,55000000.0,5000000.0,18000000.0,
Change In Payables And Accrued Expense,5000000.0,-324000000.0,293000000.0,-81000000.0,119000000.0,
Change In Payable,5000000.0,-324000000.0,293000000.0,-81000000.0,119000000.0,
Change In Receivables,206000000.0,64000000.0,-30000000.0,-471000000.0,331000000.0,
Other Non Cash Items,99000000.0,-180000000.0,-154000000.0,74000000.0,-36000000.0,
Stock Based Compensation,79000000.0,55000000.0,52000000.0,54000000.0,93000000.0,
Deferred Tax,35000000.0,-48000000.0,-50000000.0,11000000.0,35000000.0,
Deferred Income Tax,35000000.0,-48000000.0,-50000000.0,11000000.0,35000000.0,
Depreciation Amortization Depletion,49000000.0,52000000.0,49000000.0,47000000.0,47000000.0,
Depreciation And Amortization,49000000.0,52000000.0,49000000.0,47000000.0,47000000.0,
Net Income From Continuing Operations,563000000.0,604000000.0,436000000.0,495000000.0,600000000.0,
