,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Free Cash Flow,282403000.0,374281000.0,274302000.0,358718000.0,277912000.0,
Repurchase Of Capital Stock,-186433000.0,-94287000.0,0.0,0.0,0.0,
Repayment Of Debt,-15176614000.0,-14128536000.0,-7538236000.0,-11516670000.0,-24947177000.0,
Issuance Of Debt,14462357000.0,14639019000.0,8064227000.0,11238316000.0,24699873000.0,
Capital Expenditure,-104629000.0,-102380000.0,-85243000.0,-66807000.0,-76313000.0,
Interest Paid Supplemental Data,,90322000.0,44192000.0,89541000.0,43447000.0,76632000.0
Income Tax Paid Supplemental Data,,150000.0,549000.0,371000.0,242000.0,220000.0
End Cash Position,158854000.0,199502000.0,131954000.0,141543000.0,160166000.0,
Beginning Cash Position,199502000.0,131954000.0,141543000.0,160166000.0,126559000.0,
Changes In Cash,-40648000.0,67548000.0,-9589000.0,-18623000.0,33607000.0,
Financing Cash Flow,-729416000.0,-305010000.0,247202000.0,-541489000.0,-507750000.0,
Cash Flow From Continuing Financing Activities,-729416000.0,-305010000.0,247202000.0,-541489000.0,-507750000.0,
Net Other Financing Charges,434409000.0,-458269000.0,-16866000.0,-11680000.0,-10408000.0,
Proceeds From Stock Option Exercised,898000.0,551000.0,1468000.0,5302000.0,6377000.0,
Cash Dividends Paid,-264033000.0,-263488000.0,-263391000.0,-256757000.0,-256415000.0,
Preferred Stock Dividend Paid,-355000.0,-356000.0,-355000.0,-356000.0,-355000.0,
Common Stock Dividend Paid,-263678000.0,-263132000.0,-263036000.0,-256401000.0,-256060000.0,
Net Preferred Stock Issuance,0.0,0.0,0.0,0.0,0.0,
Preferred Stock Payments,0.0,0.0,0.0,0.0,0.0,
Net Common Stock Issuance,-186433000.0,-94287000.0,0.0,0.0,0.0,
Common Stock Payments,-186433000.0,-94287000.0,0.0,0.0,0.0,
Net Issuance Payments Of Debt,-714257000.0,510483000.0,525991000.0,-278354000.0,-247304000.0,
Net Short Term Debt Issuance,-259518000.0,64019000.0,478147000.0,-239679000.0,-242882000.0,
Short Term Debt Payments,-14721875000.0,-14575000000.0,-7087500000.0,-11477995000.0,-25140755000.0,
Short Term Debt Issuance,14462357000.0,14639019000.0,7565647000.0,11238316000.0,24897873000.0,
Net Long Term Debt Issuance,-454739000.0,446464000.0,47844000.0,-38675000.0,-4422000.0,
Long Term Debt Payments,-454739000.0,446464000.0,-450736000.0,-38675000.0,193578000.0,
Long Term Debt Issuance,0.0,0.0,,,-198000000.0,795954000.0
Investing Cash Flow,301736000.0,-104103000.0,-616336000.0,97341000.0,187132000.0,
