,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Free Cash Flow,3049000000.0,5129000000.0,3938000000.0,5084000000.0,2897100000.0,
Repurchase Of Capital Stock,-59000000.0,-40000000.0,-13000000.0,-54000000.0,-200000.0,
Issuance Of Debt,,,,,0.0,0.0
Capital Expenditure,-121000000.0,-66000000.0,-102000000.0,-59000000.0,-110200000.0,
Interest Paid Supplemental Data,50000000.0,,,,,
Income Tax Paid Supplemental Data,794000000.0,,,,,
End Cash Position,138000000.0,185000000.0,135000000.0,207000000.0,154000000.0,
Beginning Cash Position,185000000.0,135000000.0,207000000.0,154000000.0,147000000.0,
Changes In Cash,-47000000.0,50000000.0,-72000000.0,53000000.0,6600000.0,
Financing Cash Flow,-118000000.0,-98000000.0,-72000000.0,-2749000000.0,-59300000.0,
Cash Flow From Continuing Financing Activities,-118000000.0,-98000000.0,-72000000.0,-2749000000.0,-59300000.0,
Cash Dividends Paid,-59000000.0,-58000000.0,-59000000.0,-2695000000.0,-59100000.0,
Preferred Stock Dividend Paid,0.0,0.0,0.0,0.0,-200000.0,
Common Stock Dividend Paid,-59000000.0,-58000000.0,-59000000.0,-2695000000.0,-58900000.0,
Net Preferred Stock Issuance,0.0,0.0,0.0,0.0,0.0,
Preferred Stock Payments,0.0,0.0,0.0,0.0,0.0,
Net Common Stock Issuance,-59000000.0,-40000000.0,-13000000.0,-54000000.0,-200000.0,
Common Stock Payments,-59000000.0,-40000000.0,-13000000.0,-54000000.0,-200000.0,
Net Issuance Payments Of Debt,,,,,0.0,0.0
Long Term Debt Issuance,,,,,0.0,0.0
Investing Cash Flow,-3099000000.0,-5047000000.0,-4040000000.0,-2341000000.0,-2941400000.0,
Cash Flow From Continuing Investing Activities,-3099000000.0,-5047000000.0,-4040000000.0,-2341000000.0,-2941400000.0,
Net Other Investing Changes,-323000000.0,220000000.0,6000000.0,172000000.0,-343100000.0,
Net Investment Purchase And Sale,-2665000000.0,-5219000000.0,-3983000000.0,-2467000000.0,-2500600000.0,
Sale Of Investment,20549000000.0,2791000000.0,4513000000.0,16907000000.0,9499300000.0,
Purchase Of Investment,-23214000000.0,-8010000000.0,-8496000000.0,-19374000000.0,-11999900000.0,
Net PPE Purchase And Sale,-111000000.0,-48000000.0,-63000000.0,-46000000.0,-97700000.0,
Sale Of PPE,10000000.0,18000000.0,39000000.0,13000000.0,12500000.0,
Purchase Of PPE,-121000000.0,-66000000.0,-102000000.0,-59000000.0,-110200000.0,
Operating Cash Flow,3170000000.0,5195000000.0,4040000000.0,5143000000.0,3007300000.0,
Cash Flow From Continuing Operating Activities,3170000000.0,5195000000.0,4040000000.0,5143000000.0,3007300000.0,
Change In Working Capital,380000000.0,2777000000.0,1177000000.0,2296000000.0,477700000.0,
Change In Other Working Capital,-18000000.0,-161000000.0,-752000000.0,633000000.0,-67100000.0,
Change In Payables And Accrued Expense,-523000000.0,1529000000.0,216000000.0,334000000.0,-364300000.0,
Change In Payable,-523000000.0,1529000000.0,216000000.0,334000000.0,-364300000.0,
Change In Account Payable,-523000000.0,1529000000.0,216000000.0,334000000.0,-364300000.0,
Change In Prepaid Assets,18000000.0,48000000.0,43000000.0,43000000.0,-124800000.0,
Change In Receivables,1181000000.0,-23000000.0,657000000.0,-2126000000.0,882800000.0,
Changes In Account Receivables,1181000000.0,-23000000.0,657000000.0,-2126000000.0,882800000.0,
Stock Based Compensation,42000000.0,42000000.0,32000000.0,16000000.0,36200000.0,
Amortization Of Securities,-43000000.0,-26000000.0,-34000000.0,-21000000.0,-6500000.0,
Depreciation And Amortization,83000000.0,81000000.0,79000000.0,70000000.0,75800000.0,
Depreciation,83000000.0,81000000.0,79000000.0,70000000.0,75800000.0,
Operating Gains Losses,-243000000.0,-294000000.0,-389000000.0,215000000.0,67600000.0,
Gain Loss On Investment Securities,-257000000.0,-295000000.0,-387000000.0,212000000.0,52700000.0,
Gain Loss On Sale Of PPE,14000000.0,1000000.0,-2000000.0,3000000.0,14900000.0,
Net Income From Continuing Operations,2951000000.0,2615000000.0,3175000000.0,2567000000.0,2356500000.0,
