,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Free Cash Flow,1875000000.0,1353000000.0,928000000.0,127000000.0,1665000000.0,
Repayment Of Debt,-750000000.0,0.0,,,-1438000000.0,-1000000.0
Issuance Of Debt,0.0,0.0,0.0,2979000000.0,0.0,
Capital Expenditure,-268000000.0,-187000000.0,-183000000.0,-123000000.0,-266000000.0,
End Cash Position,4011000000.0,3256000000.0,2375000000.0,2320000000.0,3652000000.0,
Beginning Cash Position,3256000000.0,2375000000.0,2320000000.0,3652000000.0,3850000000.0,
Effect Of Exchange Rate Changes,10000000.0,1000000.0,37000000.0,20000000.0,-32000000.0,
Changes In Cash,745000000.0,880000000.0,18000000.0,-1352000000.0,-166000000.0,
Financing Cash Flow,-1093000000.0,-339000000.0,-989000000.0,2534000000.0,-1794000000.0,
Cash Flow From Continuing Financing Activities,-1093000000.0,-339000000.0,-989000000.0,2534000000.0,-1794000000.0,
Net Other Financing Charges,-21000000.0,-16000000.0,-20000000.0,-125000000.0,-51000000.0,
Cash Dividends Paid,-321000000.0,-322000000.0,-321000000.0,-320000000.0,-305000000.0,
Common Stock Dividend Paid,-321000000.0,-322000000.0,-321000000.0,-320000000.0,-305000000.0,
Net Issuance Payments Of Debt,-751000000.0,-1000000.0,-648000000.0,2979000000.0,-1438000000.0,
Net Short Term Debt Issuance,-1000000.0,-1000000.0,2000000.0,0.0,0.0,
Net Long Term Debt Issuance,-750000000.0,0.0,-650000000.0,2979000000.0,-1438000000.0,
Long Term Debt Payments,-750000000.0,0.0,,,-1438000000.0,-1000000.0
Long Term Debt Issuance,0.0,0.0,0.0,2979000000.0,0.0,
Investing Cash Flow,-305000000.0,-321000000.0,-104000000.0,-4136000000.0,-303000000.0,
Cash Flow From Continuing Investing Activities,-305000000.0,-321000000.0,-104000000.0,-4136000000.0,-303000000.0,
Net Other Investing Changes,-19000000.0,-1000000.0,-20000000.0,-20000000.0,1000000.0,
Net Investment Purchase And Sale,-8000000.0,3000000.0,-1000000.0,756000000.0,-8000000.0,
Sale Of Investment,,8000000.0,15000000.0,767000000.0,9000000.0,9000000.0
Purchase Of Investment,,-5000000.0,-16000000.0,-11000000.0,-17000000.0,-759000000.0
Net Business Purchase And Sale,-10000000.0,-136000000.0,100000000.0,-4749000000.0,-30000000.0,
Sale Of Business,0.0,0.0,,,,
Purchase Of Business,-10000000.0,-136000000.0,-65000000.0,-4749000000.0,-30000000.0,
Net PPE Purchase And Sale,-268000000.0,-187000000.0,-183000000.0,-123000000.0,-266000000.0,
Purchase Of PPE,-268000000.0,-187000000.0,-183000000.0,-123000000.0,-266000000.0,
Operating Cash Flow,2143000000.0,1540000000.0,1111000000.0,250000000.0,1931000000.0,
Cash Flow From Continuing Operating Activities,2143000000.0,1540000000.0,1111000000.0,250000000.0,1931000000.0,
Change In Working Capital,709000000.0,161000000.0,-351000000.0,-892000000.0,461000000.0,
Change In Other Working Capital,-97000000.0,-94000000.0,-149000000.0,-130000000.0,-120000000.0,
Change In Payables And Accrued Expense,1127000000.0,135000000.0,-182000000.0,-813000000.0,813000000.0,
Change In Accrued Expense,396000000.0,38000000.0,388000000.0,-504000000.0,298000000.0,
Change In Payable,731000000.0,97000000.0,-570000000.0,-309000000.0,515000000.0,
Change In Account Payable,299000000.0,64000000.0,40000000.0,-309000000.0,395000000.0,
Change In Tax Payable,432000000.0,33000000.0,,,120000000.0,48000000.0
Change In Income Tax Payable,432000000.0,33000000.0,,,120000000.0,48000000.0
Change In Inventory,76000000.0,-147000000.0,-133000000.0,-93000000.0,156000000.0,
Change In Receivables,-397000000.0,267000000.0,113000000.0,144000000.0,-388000000.0,
Changes In Account Receivables,-397000000.0,267000000.0,113000000.0,144000000.0,-388000000.0,
Other Non Cash Items,13000000.0,61000000.0,16000000.0,83000000.0,8000000.0,
Stock Based Compensation,48000000.0,62000000.0,49000000.0,84000000.0,45000000.0,
Asset Impairment Charge,7000000.0,73000000.0,55000000.0,35000000.0,956000000.0,
Deferred Tax,201000000.0,15000000.0,162000000.0,14000000.0,-349000000.0,
Deferred Income Tax,201000000.0,15000000.0,162000000.0,14000000.0,-349000000.0,
Depreciation Amortization Depletion,316000000.0,309000000.0,296000000.0,272000000.0,264000000.0,
Depreciation And Amortization,316000000.0,309000000.0,296000000.0,272000000.0,264000000.0,
Amortization Cash Flow,189000000.0,189000000.0,187000000.0,167000000.0,156000000.0,
Amortization Of Intangibles,189000000.0,189000000.0,187000000.0,167000000.0,156000000.0,
Depreciation,127000000.0,120000000.0,109000000.0,105000000.0,108000000.0,
Net Income From Continuing Operations,849000000.0,859000000.0,884000000.0,654000000.0,546000000.0,
