,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Free Cash Flow,464840000.0,423294000.0,301575000.0,268876000.0,394678000.0,
Repurchase Of Capital Stock,-906822000.0,-1225899000.0,-138491000.0,-213093000.0,-374048000.0,
Repayment Of Debt,-175000000.0,-712000000.0,-149875000.0,-65000000.0,-195000000.0,
Issuance Of Debt,874088000.0,1716875000.0,115000000.0,100000000.0,220000000.0,
Capital Expenditure,-36290000.0,-26147000.0,-34563000.0,-32861000.0,-35955000.0,
Interest Paid Supplemental Data,51585000.0,32044000.0,56035000.0,33648000.0,54989000.0,
Income Tax Paid Supplemental Data,66085000.0,43895000.0,101041000.0,11247000.0,39605000.0,
End Cash Position,515332000.0,400089000.0,347318000.0,360671000.0,409351000.0,
Beginning Cash Position,400089000.0,347318000.0,360671000.0,409351000.0,500979000.0,
Effect Of Exchange Rate Changes,353000.0,-1147000.0,6174000.0,4209000.0,-9345000.0,
Changes In Cash,114890000.0,53918000.0,-19527000.0,-52889000.0,-82283000.0,
Financing Cash Flow,-349790000.0,-369376000.0,-321102000.0,-321722000.0,-476183000.0,
Cash Flow From Continuing Financing Activities,-349790000.0,-369376000.0,-321102000.0,-321722000.0,-476183000.0,
Net Other Financing Charges,-7311000.0,-12771000.0,-11906000.0,-239000.0,-2006000.0,
Proceeds From Stock Option Exercised,390000.0,2277000.0,3914000.0,394000.0,,
Cash Dividends Paid,-135135000.0,-137858000.0,-139744000.0,-143784000.0,-125129000.0,
Common Stock Dividend Paid,-135135000.0,-137858000.0,-139744000.0,-143784000.0,-125129000.0,
Net Common Stock Issuance,-906822000.0,-1225899000.0,-138491000.0,-213093000.0,-374048000.0,
Common Stock Payments,-906822000.0,-1225899000.0,-138491000.0,-213093000.0,-374048000.0,
Net Issuance Payments Of Debt,699088000.0,1004875000.0,-34875000.0,35000000.0,25000000.0,
Net Long Term Debt Issuance,699088000.0,1004875000.0,-34875000.0,35000000.0,25000000.0,
Long Term Debt Payments,-175000000.0,-712000000.0,-149875000.0,-65000000.0,-195000000.0,
Long Term Debt Issuance,874088000.0,1716875000.0,115000000.0,100000000.0,220000000.0,
Investing Cash Flow,-36450000.0,-26147000.0,-34563000.0,-32904000.0,-36733000.0,
Cash Flow From Continuing Investing Activities,-36450000.0,-26147000.0,-34563000.0,-32904000.0,-36733000.0,
Net Other Investing Changes,-160000.0,0.0,0.0,-43000.0,-778000.0,
Net Business Purchase And Sale,0.0,0.0,0.0,0.0,0.0,
Purchase Of Business,0.0,0.0,0.0,0.0,0.0,
Capital Expenditure Reported,-36290000.0,-26147000.0,-34563000.0,-32861000.0,-35955000.0,
Operating Cash Flow,501130000.0,449441000.0,336138000.0,301737000.0,430633000.0,
Cash Flow From Continuing Operating Activities,501130000.0,449441000.0,336138000.0,301737000.0,430633000.0,
Change In Working Capital,109972000.0,17853000.0,-58401000.0,-93447000.0,76500000.0,
Change In Other Working Capital,258583000.0,-83049000.0,-33177000.0,-46993000.0,192674000.0,
Change In Other Current Liabilities,-4182000.0,3647000.0,-14401000.0,-7594000.0,-385000.0,
Change In Other Current Assets,-92000.0,-2146000.0,-3701000.0,-9621000.0,981000.0,
Change In Payables And Accrued Expense,79496000.0,87131000.0,35963000.0,-91211000.0,42077000.0,
Change In Accrued Expense,83376000.0,70292000.0,46657000.0,-118114000.0,33831000.0,
Change In Payable,-3880000.0,16839000.0,-10694000.0,26903000.0,8246000.0,
Change In Account Payable,-572000.0,4952000.0,2035000.0,-5856000.0,6126000.0,
Change In Tax Payable,-3308000.0,11887000.0,-12729000.0,32759000.0,2120000.0,
Change In Income Tax Payable,-3308000.0,11887000.0,-12729000.0,32759000.0,2120000.0,
Change In Prepaid Assets,19706000.0,-30386000.0,-6528000.0,-11232000.0,25160000.0,
Change In Receivables,-243539000.0,42656000.0,-36557000.0,73204000.0,-184007000.0,
Changes In Account Receivables,-243539000.0,42656000.0,-36557000.0,73204000.0,-184007000.0,
Other Non Cash Items,297000.0,-1255000.0,14134000.0,8632000.0,-9332000.0,
Stock Based Compensation,25571000.0,22587000.0,23181000.0,40004000.0,22969000.0,
Deferred Tax,13254000.0,31776000.0,-1754000.0,3399000.0,-17757000.0,
Deferred Income Tax,13254000.0,31776000.0,-1754000.0,3399000.0,-17757000.0,
Depreciation Amortization Depletion,55599000.0,53094000.0,55328000.0,54549000.0,52738000.0,
Depreciation And Amortization,55599000.0,53094000.0,55328000.0,54549000.0,52738000.0,
Amortization Cash Flow,40911000.0,40937000.0,43760000.0,43872000.0,42721000.0,
Amortization Of Intangibles,40911000.0,40937000.0,43760000.0,43872000.0,42721000.0,
Depreciation,14688000.0,12157000.0,11568000.0,10677000.0,10017000.0,
Operating Gains Losses,,,,,0.0,0.0
Net Income From Continuing Operations,284669000.0,325386000.0,303650000.0,288600000.0,305515000.0,
