,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Free Cash Flow,332100000.0,137900000.0,313400000.0,898200000.0,-734200000.0,
Repurchase Of Capital Stock,0.0,0.0,-36700000.0,-30000000.0,-500000.0,
Repayment Of Debt,,,,,0.0,0.0
Capital Expenditure,-20000000.0,-16000000.0,-20300000.0,-14700000.0,-23800000.0,
Interest Paid Supplemental Data,14800000.0,30300000.0,19900000.0,26700000.0,18100000.0,
Income Tax Paid Supplemental Data,150700000.0,92300000.0,140600000.0,8000000.0,91000000.0,
End Cash Position,3868800000.0,3170000000.0,2956900000.0,2670200000.0,1765800000.0,
Beginning Cash Position,3170000000.0,2956900000.0,2670200000.0,1765800000.0,2802200000.0,
Effect Of Exchange Rate Changes,4900000.0,-32500000.0,173700000.0,125700000.0,-128500000.0,
Changes In Cash,693900000.0,245600000.0,113000000.0,778700000.0,-907900000.0,
Financing Cash Flow,-77500000.0,-75800000.0,-103800000.0,-114500000.0,-70700000.0,
Cash Flow From Continuing Financing Activities,-77500000.0,-75800000.0,-103800000.0,-114500000.0,-70700000.0,
Net Other Financing Charges,,,,,0.0,-900000.0
Proceeds From Stock Option Exercised,-1700000.0,-100000.0,-700000.0,-18100000.0,-3800000.0,
Cash Dividends Paid,-75800000.0,-75700000.0,-66400000.0,-66400000.0,-66400000.0,
Common Stock Dividend Paid,-75800000.0,-75700000.0,-66400000.0,-66400000.0,-66400000.0,
Net Common Stock Issuance,0.0,0.0,-36700000.0,-30000000.0,-500000.0,
Common Stock Payments,0.0,0.0,-36700000.0,-30000000.0,-500000.0,
Net Issuance Payments Of Debt,,,,,0.0,0.0
Net Long Term Debt Issuance,,,,,0.0,
Investing Cash Flow,419300000.0,167500000.0,-116900000.0,-19700000.0,-126800000.0,
Cash Flow From Continuing Investing Activities,419300000.0,167500000.0,-116900000.0,-19700000.0,-126800000.0,
Net Other Investing Changes,-2500000.0,,,,2800000.0,0.0
Net Investment Purchase And Sale,441800000.0,173200000.0,-97100000.0,-5300000.0,-105800000.0,
Sale Of Investment,441800000.0,173200000.0,0.0,74900000.0,0.0,
Purchase Of Investment,0.0,0.0,-97100000.0,-80200000.0,-105800000.0,
Net Investment Properties Purchase And Sale,,0.0,,,0.0,0.0
Sale Of Investment Properties,,0.0,,,0.0,0.0
Net Intangibles Purchase And Sale,,,,300000.0,,
Sale Of Intangibles,,,,300000.0,,
Net PPE Purchase And Sale,-21600000.0,-15200000.0,-19500000.0,-14700000.0,-23900000.0,
Sale Of PPE,-1600000.0,800000.0,,,-100000.0,100000.0
Purchase Of PPE,-20000000.0,-16000000.0,-20300000.0,-14700000.0,-23800000.0,
Operating Cash Flow,352100000.0,153900000.0,333700000.0,912900000.0,-710400000.0,
Cash Flow From Continuing Operating Activities,352100000.0,153900000.0,333700000.0,912900000.0,-710400000.0,
Change In Working Capital,-18500000.0,-124300000.0,43700000.0,627700000.0,-963900000.0,
Change In Other Working Capital,-25500000.0,-5200000.0,-106300000.0,666000000.0,-1086800000.0,
Change In Other Current Liabilities,-60400000.0,24800000.0,16000000.0,18600000.0,15900000.0,
Change In Other Current Assets,9900000.0,15800000.0,14600000.0,1600000.0,900000.0,
Change In Payables And Accrued Expense,44500000.0,-170800000.0,89500000.0,-90000000.0,221600000.0,
Change In Payable,44500000.0,-170800000.0,89500000.0,-90000000.0,221600000.0,
Change In Account Payable,7900000.0,54500000.0,13200000.0,-69100000.0,78300000.0,
Change In Tax Payable,36600000.0,12900000.0,-7300000.0,6300000.0,1400000.0,
Change In Income Tax Payable,36600000.0,12900000.0,-7300000.0,6300000.0,1400000.0,
Change In Receivables,13000000.0,11100000.0,29900000.0,31500000.0,-115500000.0,
Changes In Account Receivables,47200000.0,4100000.0,69000000.0,-40900000.0,-88600000.0,
Other Non Cash Items,3200000.0,2200000.0,2500000.0,-5700000.0,-1500000.0,
Stock Based Compensation,11700000.0,13000000.0,13300000.0,12400000.0,9700000.0,
Provisionand Write Offof Assets,,-1700000.0,1300000.0,900000.0,0.0,1500000.0
Asset Impairment Charge,34500000.0,-10000000.0,,,14100000.0,1500000.0
Deferred Tax,22100000.0,-11400000.0,-12900000.0,-6200000.0,400000.0,
Deferred Income Tax,22100000.0,-11400000.0,-12900000.0,-6200000.0,400000.0,
Depreciation Amortization Depletion,31300000.0,30900000.0,29900000.0,30300000.0,32100000.0,
Depreciation And Amortization,31300000.0,30900000.0,29900000.0,30300000.0,32100000.0,
Operating Gains Losses,-45200000.0,-45600000.0,3700000.0,2900000.0,2200000.0,
Earnings Losses From Equity Investments,-45200000.0,-45600000.0,3700000.0,2900000.0,-200000.0,
Gain Loss On Sale Of PPE,,,,,,-100000.0
Net Income From Continuing Operations,313500000.0,300800000.0,235100000.0,250600000.0,196500000.0,
