,2025-09-30,2024-09-30,2023-09-30,2022-09-30,2021-09-30
Tax Effect Of Unusual Items,-104643000.0,-113865200.0,-18616700.0,-42319200.0,
Tax Rate For Calcs,0.302,0.262,0.233,0.229,
Normalized EBITDA,1760000000.0,1809700000.0,1987000000.0,2390200000.0,
Total Unusual Items,-346500000.0,-434600000.0,-79900000.0,-184800000.0,
Total Unusual Items Excluding Goodwill,-346500000.0,-434600000.0,-79900000.0,-184800000.0,
Net Income From Continuing Operation Net Minority Interest,524900000.0,464800000.0,882800000.0,1291900000.0,
Reconciled Depreciation,531800000.0,454700000.0,445400000.0,377800000.0,
Reconciled Cost Of Revenue,1598700000.0,1570100000.0,1395200000.0,1330600000.0,
EBITDA,1413500000.0,1375100000.0,1907100000.0,2205400000.0,
EBIT,881700000.0,920400000.0,1461700000.0,1827600000.0,
Net Interest Income,-94900000.0,-97200000.0,-123700000.0,-98200000.0,
Interest Expense,94900000.0,97200000.0,123700000.0,98200000.0,
Interest Income,,,,,8800000.0
Normalized Income,766757000.0,785534800.0,944083300.0,1434380800.0,
Net Income From Continuing And Discontinued Operation,524900000.0,464800000.0,882800000.0,1291900000.0,
Total Expenses,7670900000.0,7320100000.0,6412500000.0,6330000000.0,
Rent Expense Supplemental,286300000.0,325400000.0,228900000.0,218900000.0,
Total Operating Income As Reported,604100000.0,407600000.0,1102300000.0,1773900000.0,
Diluted Average Shares,517400000.0,510300000.0,490800000.0,489300000.0,
Basic Average Shares,516700000.0,509500000.0,490000000.0,488700000.0,
Diluted EPS,0.91,0.85,1.72,2.53,
Basic EPS,0.91,0.85,1.72,2.53,
Diluted NI Availto Com Stockholders,471700000.0,432200000.0,845100000.0,1237800000.0,
Net Income Common Stockholders,471700000.0,432200000.0,845100000.0,1237800000.0,
Otherunder Preferred Stock Dividend,53200000.0,32600000.0,37700000.0,54100000.0,
Net Income,524900000.0,464800000.0,882800000.0,1291900000.0,
Minority Interests,-24000000.0,-143100000.0,-142900000.0,-41300000.0,
Net Income Including Noncontrolling Interests,548900000.0,607900000.0,1025700000.0,1333200000.0,
Net Income Continuous Operations,548900000.0,607900000.0,1025700000.0,1333200000.0,
Tax Provision,237900000.0,215300000.0,312300000.0,396200000.0,
Pretax Income,786800000.0,823200000.0,1338000000.0,1729400000.0,
Other Income Expense,-218100000.0,-237500000.0,24800000.0,-117700000.0,
Other Non Operating Income Expenses,50400000.0,59600000.0,59300000.0,30900000.0,
Special Income Charges,-495700000.0,-750300000.0,-334600000.0,-171400000.0,
Impairment Of Capital Assets,226600000.0,389200000.0,0.0,0.0,
Restructuring And Mergern Acquisition,269100000.0,361100000.0,334600000.0,171400000.0,
Earnings From Equity Interest,78000000.0,137500000.0,45400000.0,36200000.0,
Gain On Sale Of Security,149200000.0,315700000.0,254700000.0,-13400000.0,
Net Non Operating Interest Income Expense,-94900000.0,-97200000.0,-123700000.0,-98200000.0,
Interest Expense Non Operating,94900000.0,97200000.0,123700000.0,98200000.0,
Interest Income Non Operating,,,,,8800000.0
Operating Income,1099800000.0,1157900000.0,1436900000.0,1945300000.0,
Operating Expense,5946900000.0,5633500000.0,4913000000.0,4903600000.0,
Other Operating Expenses,643600000.0,620100000.0,505000000.0,500200000.0,
Depreciation Amortization Depletion Income Statement,406500000.0,338200000.0,341100000.0,282000000.0,
Depreciation And Amortization In Income Statement,406500000.0,338200000.0,341100000.0,282000000.0,
Amortization,406500000.0,338200000.0,341100000.0,282000000.0,
Amortization Of Intangibles Income Statement,406500000.0,338200000.0,341100000.0,282000000.0,
Selling General And Administration,4896800000.0,4675200000.0,4066900000.0,4121400000.0,
Selling And Marketing Expense,2010900000.0,1863100000.0,1613100000.0,1845600000.0,
General And Administrative Expense,2885900000.0,2812100000.0,2453800000.0,2275800000.0,
Other Gand A,774500000.0,703300000.0,565000000.0,564900000.0,
Rent And Landing Fees,286300000.0,325400000.0,228900000.0,218900000.0,
Salaries And Wages,1825100000.0,1783400000.0,1659900000.0,1492000000.0,
Gross Profit,7046700000.0,6791400000.0,6349900000.0,6848900000.0,
Cost Of Revenue,1724000000.0,1686600000.0,1499500000.0,1426400000.0,
Total Revenue,8770700000.0,8478000000.0,7849400000.0,8275300000.0,
Operating Revenue,8721000000.0,8432500000.0,7809300000.0,8224800000.0,
