,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,36776889.0,6840768.0,11720940.0,49622160.0,
Tax Rate For Calcs,0.219,0.264,0.21,0.21,
Normalized EBITDA,5977138000.0,5010681000.0,4866846000.0,4000053000.0,
Total Unusual Items,167931000.0,25912000.0,55814000.0,236296000.0,
Total Unusual Items Excluding Goodwill,167931000.0,25912000.0,55814000.0,236296000.0,
Net Income From Continuing Operation Net Minority Interest,1773328000.0,1061184000.0,2362310000.0,1097138000.0,
Reconciled Depreciation,2537138000.0,2443562000.0,2244479000.0,2190371000.0,
Reconciled Cost Of Revenue,6309481000.0,5710972000.0,6418500000.0,8059538000.0,
EBITDA,6145069000.0,5036593000.0,4922660000.0,4236349000.0,
EBIT,3607931000.0,2593031000.0,2678181000.0,2045978000.0,
Net Interest Income,-1019303000.0,-851955000.0,-843680000.0,-987818000.0,
Interest Expense,1336651000.0,1150820000.0,1006406000.0,987818000.0,
Interest Income,317348000.0,298865000.0,162726000.0,,430466000.0
Normalized Income,1642173889.0,1042112768.0,2318216940.0,910464160.0,
Net Income From Continuing And Discontinued Operation,1773328000.0,1061184000.0,2362310000.0,1097138000.0,
Total Expenses,9731613000.0,9121429000.0,9486758000.0,11876926000.0,
Total Operating Income As Reported,3202278000.0,2651090000.0,2617975000.0,2050775000.0,
Diluted Average Shares,450151884.0,431581696.0,424752990.0,411095156.0,
Basic Average Shares,442029481.0,427713121.0,423139862.0,408900708.0,
Diluted EPS,3.91,2.45,5.55,2.685,
Basic EPS,3.98,2.47,5.57,2.7,
Diluted NI Availto Com Stockholders,1758272000.0,1055590000.0,2356536000.0,1103166000.0,
Net Income Common Stockholders,1758272000.0,1055590000.0,2356536000.0,1103166000.0,
Preferred Stock Dividends,15056000.0,5594000.0,5774000.0,-6028000.0,
Net Income,1773328000.0,1061184000.0,2362310000.0,1097138000.0,
Net Income Including Noncontrolling Interests,1773328000.0,1061184000.0,2362310000.0,1097138000.0,
Net Income Continuous Operations,1773328000.0,1061184000.0,2362310000.0,1097138000.0,
Tax Provision,497952000.0,381027000.0,-690535000.0,-38978000.0,
Pretax Income,2271280000.0,1442211000.0,1671775000.0,1058160000.0,
Other Income Expense,75510000.0,-464058000.0,-145199000.0,158667000.0,
Other Non Operating Income Expenses,-92421000.0,-489970000.0,-201013000.0,-77629000.0,
Special Income Charges,167931000.0,25912000.0,55814000.0,236296000.0,
Other Special Charges,-180726000.0,-133046000.0,-98493000.0,-72832000.0,
Write Off,12795000.0,107134000.0,42679000.0,-163464000.0,
Net Non Operating Interest Income Expense,-1019303000.0,-851955000.0,-843680000.0,-987818000.0,
Interest Expense Non Operating,1336651000.0,1150820000.0,1006406000.0,987818000.0,
Interest Income Non Operating,317348000.0,298865000.0,162726000.0,,430466000.0
Operating Income,3215073000.0,2758224000.0,2660654000.0,1887311000.0,
Operating Expense,2962686000.0,2980063000.0,2668782000.0,3388040000.0,
Other Operating Expenses,66330000.0,213947000.0,68205000.0,893479000.0,
Other Taxes,818664000.0,752948000.0,755574000.0,733538000.0,
Depreciation Amortization Depletion Income Statement,2077692000.0,2013168000.0,1845003000.0,1761023000.0,
Depreciation And Amortization In Income Statement,2077692000.0,2013168000.0,1845003000.0,1761023000.0,
Gross Profit,6177759000.0,5738287000.0,5329436000.0,5275351000.0,
Cost Of Revenue,6768927000.0,6141366000.0,6817976000.0,8488886000.0,
Total Revenue,12946686000.0,11879653000.0,12147412000.0,13764237000.0,
Operating Revenue,12887921000.0,11805802000.0,12022944000.0,13420765000.0,
