,2025-06-30,2024-06-30,2023-06-30,2022-06-30,2021-06-30
Free Cash Flow,1650946000.0,1286404000.0,559299000.0,195111000.0,
Repurchase Of Capital Stock,-300025000.0,-150011000.0,0.0,0.0,
Repayment Of Debt,-40000000.0,-835000000.0,-405000000.0,-166000000.0,
Issuance Of Debt,0.0,105000000.0,1070000000.0,288000000.0,
Issuance Of Capital Stock,74439000.0,53094000.0,49142000.0,47384000.0,
Capital Expenditure,-100642000.0,-114856000.0,-134000000.0,-156036000.0,
Interest Paid Supplemental Data,28415000.0,45708000.0,47379000.0,22312000.0,
Income Tax Paid Supplemental Data,214013000.0,278400000.0,216866000.0,478120000.0,
End Cash Position,1209450000.0,238361000.0,227891000.0,273710000.0,
Beginning Cash Position,238361000.0,227891000.0,273710000.0,295278000.0,
Effect Of Exchange Rate Changes,25799000.0,-1719000.0,-2147000.0,-14434000.0,
Changes In Cash,945290000.0,12189000.0,-43672000.0,-7134000.0,
Financing Cash Flow,-606253000.0,-1119287000.0,422874000.0,-128363000.0,
Cash Flow From Continuing Financing Activities,-606253000.0,-1119287000.0,422874000.0,-128363000.0,
Net Other Financing Charges,-29787000.0,-10050000.0,-32992000.0,-52406000.0,
Cash Dividends Paid,-310880000.0,-282320000.0,-258276000.0,-245341000.0,
Common Stock Dividend Paid,-310880000.0,-282320000.0,-258276000.0,-245341000.0,
Net Common Stock Issuance,-225586000.0,-96917000.0,49142000.0,47384000.0,
Common Stock Payments,-300025000.0,-150011000.0,0.0,0.0,
Common Stock Issuance,74439000.0,53094000.0,49142000.0,47384000.0,
Net Issuance Payments Of Debt,-40000000.0,-730000000.0,665000000.0,122000000.0,
Net Long Term Debt Issuance,-40000000.0,-730000000.0,665000000.0,122000000.0,
Long Term Debt Payments,-40000000.0,-835000000.0,-405000000.0,-166000000.0,
Long Term Debt Issuance,0.0,105000000.0,1070000000.0,288000000.0,
Investing Cash Flow,-200045000.0,-269784000.0,-1159845000.0,-229918000.0,
Cash Flow From Continuing Investing Activities,-200045000.0,-269784000.0,-1159845000.0,-229918000.0,
Net Investment Purchase And Sale,39845000.0,-21464000.0,-13096000.0,-31098000.0,
Sale Of Investment,46261000.0,1000000.0,19133000.0,6802000.0,
Purchase Of Investment,-6416000.0,-22464000.0,-32229000.0,-37900000.0,
Net Business Purchase And Sale,-139248000.0,-133464000.0,-1012749000.0,-42784000.0,
Purchase Of Business,-139248000.0,-133464000.0,-1012749000.0,-42784000.0,
Net Intangibles Purchase And Sale,-10777000.0,-15396000.0,-14328000.0,-21201000.0,
Purchase Of Intangibles,-10777000.0,-15396000.0,-14328000.0,-21201000.0,
Net PPE Purchase And Sale,-89865000.0,-99460000.0,-119672000.0,-134835000.0,
Purchase Of PPE,-89865000.0,-99460000.0,-119672000.0,-134835000.0,
Operating Cash Flow,1751588000.0,1401260000.0,693299000.0,351147000.0,
Cash Flow From Continuing Operating Activities,1751588000.0,1401260000.0,693299000.0,351147000.0,
Change In Working Capital,16738000.0,44784000.0,-462127000.0,-708076000.0,
Change In Payables And Accrued Expense,90958000.0,122072000.0,31342000.0,-247632000.0,
Change In Payable,,,,-247632000.0,210708000.0
Change In Account Payable,,,,-247632000.0,210708000.0
Change In Prepaid Assets,82629000.0,-115213000.0,-138125000.0,-168109000.0,
Change In Inventory,-80165000.0,172203000.0,-248833000.0,-311681000.0,
Change In Receivables,-76684000.0,-134278000.0,-106511000.0,19346000.0,
Changes In Account Receivables,-76684000.0,-134278000.0,-106511000.0,19346000.0,
Other Non Cash Items,,33239000.0,-11050000.0,,8673000.0
Stock Based Compensation,91661000.0,80184000.0,71142000.0,65257000.0,
Depreciation Amortization Depletion,235811000.0,216209000.0,197562000.0,193841000.0,
Depreciation And Amortization,235811000.0,216209000.0,197562000.0,193841000.0,
Depreciation,235811000.0,216209000.0,197562000.0,193841000.0,
Operating Gains Losses,6655000.0,5893000.0,216000.0,20688000.0,
Earnings Losses From Equity Investments,6655000.0,5893000.0,216000.0,20688000.0,
Gain Loss On Investment Securities,,4045000.0,-9922000.0,12202000.0,-14515000.0
Net Income From Continuing Operations,1400723000.0,1020951000.0,897556000.0,779437000.0,
