,2025-08-31,2024-08-31,2023-08-31,2022-08-31,2021-08-31
Free Cash Flow,617454000.0,614657000.0,584787000.0,487121000.0,
Repurchase Of Capital Stock,-300457000.0,-235235000.0,-176720000.0,-18639000.0,
Repayment Of Debt,-805000000.0,-250000000.0,-375000000.0,-825000000.0,
Issuance Of Debt,803410000.0,0.0,0.0,2238355000.0,
Capital Expenditure,-108806000.0,-85681000.0,-60786000.0,-51156000.0,
Interest Paid Supplemental Data,54813000.0,65920000.0,76524000.0,29525000.0,
Income Tax Paid Supplemental Data,103167000.0,157015000.0,91170000.0,76252000.0,
End Cash Position,351695000.0,422979000.0,425444000.0,503273000.0,
Beginning Cash Position,422979000.0,425444000.0,503273000.0,681865000.0,
Effect Of Exchange Rate Changes,3050000.0,2364000.0,4015000.0,-22428000.0,
Changes In Cash,-74334000.0,-4829000.0,-81844000.0,-156164000.0,
Financing Cash Flow,-407821000.0,-560850000.0,-632024000.0,1339234000.0,
Cash Flow From Continuing Financing Activities,-407821000.0,-560850000.0,-632024000.0,1339234000.0,
Net Other Financing Charges,-27489000.0,-16659000.0,-13709000.0,-15595000.0,
Proceeds From Stock Option Exercised,81688000.0,91711000.0,72006000.0,86047000.0,
Cash Dividends Paid,-159973000.0,-150667000.0,-138601000.0,-125934000.0,
Common Stock Dividend Paid,-159973000.0,-150667000.0,-138601000.0,-125934000.0,
Net Common Stock Issuance,-300457000.0,-235235000.0,-176720000.0,-18639000.0,
Common Stock Payments,-300457000.0,-235235000.0,-176720000.0,-18639000.0,
Net Issuance Payments Of Debt,-1590000.0,-250000000.0,-375000000.0,1413355000.0,
Net Long Term Debt Issuance,-1590000.0,-250000000.0,-375000000.0,1413355000.0,
Long Term Debt Payments,-805000000.0,-250000000.0,-375000000.0,-825000000.0,
Long Term Debt Issuance,803410000.0,0.0,0.0,2238355000.0,
Investing Cash Flow,-392773000.0,-144317000.0,-95393000.0,-2033675000.0,
Cash Flow From Continuing Investing Activities,-392773000.0,-144317000.0,-95393000.0,-2033675000.0,
Net Investment Purchase And Sale,39288000.0,-58636000.0,-11014000.0,-878000.0,
Sale Of Investment,58155000.0,,0.0,0.0,2176000.0
Purchase Of Investment,-18867000.0,-58636000.0,-11014000.0,-878000.0,
Net Business Purchase And Sale,-323255000.0,0.0,-23593000.0,-1981641000.0,
Sale Of Business,25000000.0,,,,
Purchase Of Business,-348255000.0,0.0,-23593000.0,-1981641000.0,
Net PPE Purchase And Sale,-108806000.0,-85681000.0,-60786000.0,-51156000.0,
Purchase Of PPE,-108806000.0,-85681000.0,-60786000.0,-51156000.0,
Operating Cash Flow,726260000.0,700338000.0,645573000.0,538277000.0,
Cash Flow From Continuing Operating Activities,726260000.0,700338000.0,645573000.0,538277000.0,
Change In Working Capital,-105766000.0,-38374000.0,-29257000.0,-79644000.0,
Change In Other Working Capital,2249000.0,4939000.0,-3387000.0,-6100000.0,
Change In Other Current Liabilities,-40645000.0,-39320000.0,-39704000.0,-48628000.0,
Change In Payables And Accrued Expense,-24895000.0,23686000.0,46358000.0,8064000.0,
Change In Accrued Expense,35666000.0,-20213000.0,-3431000.0,14524000.0,
Change In Payable,-60561000.0,43899000.0,49789000.0,-6460000.0,
Change In Account Payable,-59400000.0,55347000.0,8393000.0,12815000.0,
Change In Tax Payable,-1161000.0,-11448000.0,41396000.0,-19275000.0,
Change In Income Tax Payable,-1161000.0,-11448000.0,41396000.0,-19275000.0,
Change In Prepaid Assets,65000.0,,,,
Change In Receivables,-42540000.0,2195000.0,-40103000.0,-32980000.0,
Changes In Account Receivables,-42540000.0,2195000.0,-40103000.0,-32980000.0,
Other Non Cash Items,11867000.0,14511000.0,38010000.0,-20271000.0,
Stock Based Compensation,61229000.0,63501000.0,62038000.0,56003000.0,
Asset Impairment Charge,,4677000.0,25946000.0,64272000.0,0.0
Deferred Tax,-3545000.0,-32020000.0,-31119000.0,-8715000.0,
Deferred Income Tax,-3545000.0,-32020000.0,-31119000.0,-8715000.0,
Depreciation Amortization Depletion,188673000.0,155594000.0,137728000.0,129715000.0,
Depreciation And Amortization,188673000.0,155594000.0,137728000.0,129715000.0,
Depreciation,188673000.0,155594000.0,137728000.0,129715000.0,
Operating Gains Losses,-23238000.0,,,,
Gain Loss On Sale Of Business,-23238000.0,,,,
Net Income From Continuing Operations,597040000.0,537126000.0,468173000.0,396917000.0,
