,2025-07-31,2024-07-31,2023-07-31,2022-07-31,2021-07-31
Tax Effect Of Unusual Items,-2994414.563508,-36873521.126761,0.0,0.0,
Tax Rate For Calcs,0.199628,0.165352,0.202409,0.187254,
Normalized EBITDA,5905000000.0,4804000000.0,4043000000.0,3369000000.0,
Total Unusual Items,-15000000.0,-223000000.0,0.0,0.0,
Total Unusual Items Excluding Goodwill,-15000000.0,-223000000.0,0.0,0.0,
Net Income From Continuing Operation Net Minority Interest,3869000000.0,2963000000.0,2384000000.0,2066000000.0,
Reconciled Depreciation,809000000.0,789000000.0,806000000.0,746000000.0,
Reconciled Cost Of Revenue,3520000000.0,3159000000.0,2820000000.0,2076000000.0,
EBITDA,5890000000.0,4581000000.0,4043000000.0,3369000000.0,
EBIT,5081000000.0,3792000000.0,3237000000.0,2623000000.0,
Net Interest Income,-72000000.0,-95000000.0,-142000000.0,-17000000.0,
Interest Expense,247000000.0,242000000.0,248000000.0,81000000.0,
Interest Income,175000000.0,147000000.0,106000000.0,64000000.0,
Normalized Income,3881005585.436492,3149126478.873239,2384000000.0,2066000000.0,
Net Income From Continuing And Discontinued Operation,3869000000.0,2963000000.0,2384000000.0,2066000000.0,
Total Expenses,13893000000.0,12432000000.0,11227000000.0,10167000000.0,
Total Operating Income As Reported,4923000000.0,3630000000.0,3141000000.0,2571000000.0,
Diluted Average Shares,283000000.0,284000000.0,283000000.0,284000000.0,
Basic Average Shares,280000000.0,280000000.0,281000000.0,280000000.0,
Diluted EPS,13.67,10.43,8.42,7.28,
Basic EPS,13.82,10.58,8.49,7.38,
Diluted NI Availto Com Stockholders,3869000000.0,2963000000.0,2384000000.0,2066000000.0,
Net Income Common Stockholders,3869000000.0,2963000000.0,2384000000.0,2066000000.0,
Net Income,3869000000.0,2963000000.0,2384000000.0,2066000000.0,
Net Income Including Noncontrolling Interests,3869000000.0,2963000000.0,2384000000.0,2066000000.0,
Net Income Continuous Operations,3869000000.0,2963000000.0,2384000000.0,2066000000.0,
Tax Provision,965000000.0,587000000.0,605000000.0,476000000.0,
Pretax Income,4834000000.0,3550000000.0,2989000000.0,2542000000.0,
Other Income Expense,-32000000.0,-208000000.0,-10000000.0,37000000.0,
Other Non Operating Income Expenses,-17000000.0,15000000.0,-10000000.0,37000000.0,
Special Income Charges,-15000000.0,-223000000.0,0.0,0.0,
Restructuring And Mergern Acquisition,15000000.0,223000000.0,0.0,0.0,
Net Non Operating Interest Income Expense,-72000000.0,-95000000.0,-142000000.0,-17000000.0,
Interest Expense Non Operating,247000000.0,242000000.0,248000000.0,81000000.0,
Interest Income Non Operating,175000000.0,147000000.0,106000000.0,64000000.0,
Operating Income,4938000000.0,3853000000.0,3141000000.0,2559000000.0,
Operating Expense,10045000000.0,8967000000.0,8084000000.0,7761000000.0,
Depreciation Amortization Depletion Income Statement,481000000.0,483000000.0,483000000.0,416000000.0,
Depreciation And Amortization In Income Statement,481000000.0,483000000.0,483000000.0,416000000.0,
Amortization,481000000.0,483000000.0,483000000.0,416000000.0,
Amortization Of Intangibles Income Statement,481000000.0,483000000.0,483000000.0,416000000.0,
Research And Development,2928000000.0,2754000000.0,2539000000.0,2347000000.0,
Selling General And Administration,6636000000.0,5730000000.0,5062000000.0,4998000000.0,
Selling And Marketing Expense,5035000000.0,4312000000.0,3762000000.0,3526000000.0,
General And Administrative Expense,1601000000.0,1418000000.0,1300000000.0,1472000000.0,
Other Gand A,1601000000.0,1418000000.0,1300000000.0,1460000000.0,
Salaries And Wages,,-24000000.0,-12000000.0,12000000.0,-28000000.0
Gross Profit,14983000000.0,12820000000.0,11225000000.0,10320000000.0,
Cost Of Revenue,3848000000.0,3465000000.0,3143000000.0,2406000000.0,
Total Revenue,18831000000.0,16285000000.0,14368000000.0,12726000000.0,
Operating Revenue,18831000000.0,16285000000.0,14368000000.0,12726000000.0,
