,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Free Cash Flow,754000000.0,833000000.0,1115000000.0,1103000000.0,-228000000.0,
Repurchase Of Capital Stock,0.0,-650000000.0,0.0,-225000000.0,-300000000.0,
Repayment Of Debt,3996000000.0,-1398000000.0,-3713000000.0,-867000000.0,-5110000000.0,
Issuance Of Debt,-4683000000.0,2238000000.0,1507000000.0,2021000000.0,4103000000.0,
Capital Expenditure,-175000000.0,-213000000.0,-191000000.0,-130000000.0,-127000000.0,
Interest Paid Supplemental Data,880000000.0,1077000000.0,910000000.0,1107000000.0,1076000000.0,
Income Tax Paid Supplemental Data,65000000.0,102000000.0,,,69000000.0,47000000.0
End Cash Position,3499000000.0,2901000000.0,2972000000.0,3009000000.0,3014000000.0,
Beginning Cash Position,2901000000.0,2972000000.0,3009000000.0,3014000000.0,3215000000.0,
Changes In Cash,598000000.0,-71000000.0,-37000000.0,-5000000.0,-201000000.0,
Financing Cash Flow,526000000.0,2247000000.0,-3785000000.0,-1171000000.0,-1243000000.0,
Cash Flow From Continuing Financing Activities,526000000.0,2247000000.0,-3785000000.0,-1171000000.0,-1243000000.0,
Net Other Financing Charges,-7000000.0,-6000000.0,-5000000.0,-56000000.0,-6000000.0,
Cash Dividends Paid,-297000000.0,-285000000.0,-284000000.0,-297000000.0,-289000000.0,
Net Preferred Stock Issuance,0.0,,,,,
Preferred Stock Payments,0.0,,,,,
Net Common Stock Issuance,0.0,-300000000.0,0.0,-225000000.0,-300000000.0,
Common Stock Payments,0.0,-300000000.0,0.0,-225000000.0,-300000000.0,
Net Issuance Payments Of Debt,-687000000.0,840000000.0,-2206000000.0,1154000000.0,472000000.0,
Net Short Term Debt Issuance,,1700000000.0,-2123000000.0,1023000000.0,3079000000.0,-1500000000.0
Short Term Debt Payments,,-500000000.0,,,,
Short Term Debt Issuance,,2200000000.0,1477000000.0,1023000000.0,,
Net Long Term Debt Issuance,-87000000.0,-860000000.0,-83000000.0,131000000.0,-2607000000.0,
Long Term Debt Payments,-104000000.0,-898000000.0,-113000000.0,-867000000.0,-2610000000.0,
Long Term Debt Issuance,17000000.0,38000000.0,30000000.0,998000000.0,3000000.0,
Investing Cash Flow,-857000000.0,-3364000000.0,2442000000.0,-67000000.0,1143000000.0,
Cash Flow From Continuing Investing Activities,-857000000.0,-3364000000.0,2442000000.0,-67000000.0,1143000000.0,
Net Other Investing Changes,5000000.0,7000000.0,14000000.0,12000000.0,9000000.0,
Net Investment Purchase And Sale,-941000000.0,-2053000000.0,3000000000.0,2566000000.0,4491000000.0,
Sale Of Investment,2672000000.0,185000000.0,4866000000.0,4750000000.0,6773000000.0,
Purchase Of Investment,-3613000000.0,-2238000000.0,-1866000000.0,-2184000000.0,-2282000000.0,
Net Business Purchase And Sale,0.0,-36000000.0,0.0,0.0,0.0,
Sale Of Business,0.0,0.0,0.0,0.0,0.0,
Purchase Of Business,0.0,,,,,
Net Intangibles Purchase And Sale,0.0,,,,,
Sale Of Intangibles,0.0,,,,,
Net PPE Purchase And Sale,-175000000.0,-213000000.0,-191000000.0,-130000000.0,-113000000.0,
Sale Of PPE,0.0,0.0,0.0,0.0,14000000.0,
Purchase Of PPE,-175000000.0,-213000000.0,-191000000.0,-130000000.0,-127000000.0,
Operating Cash Flow,929000000.0,1046000000.0,1306000000.0,1233000000.0,-101000000.0,
Cash Flow From Continuing Operating Activities,929000000.0,1046000000.0,1306000000.0,1233000000.0,-101000000.0,
Dividend Received Cfo,10000000.0,9000000.0,12000000.0,10000000.0,12000000.0,
Change In Working Capital,-131000000.0,-101000000.0,483000000.0,142000000.0,-1030000000.0,
Change In Other Working Capital,-22000000.0,-2000000.0,-17000000.0,-74000000.0,72000000.0,
Change In Other Current Assets,-108000000.0,-16000000.0,84000000.0,755000000.0,-1265000000.0,
Change In Payables And Accrued Expense,-1000000.0,-83000000.0,416000000.0,-539000000.0,163000000.0,
Change In Accrued Expense,-1000000.0,-83000000.0,416000000.0,-539000000.0,163000000.0,
Other Non Cash Items,-47000000.0,102000000.0,-104000000.0,187000000.0,-87000000.0,
Stock Based Compensation,28000000.0,27000000.0,35000000.0,73000000.0,31000000.0,
Deferred Tax,97000000.0,56000000.0,-18000000.0,5000000.0,64000000.0,
Deferred Income Tax,97000000.0,56000000.0,-18000000.0,5000000.0,64000000.0,
Depreciation Amortization Depletion,142000000.0,139000000.0,138000000.0,135000000.0,124000000.0,
Depreciation And Amortization,142000000.0,139000000.0,138000000.0,135000000.0,124000000.0,
Operating Gains Losses,-19000000.0,-32000000.0,-40000000.0,-8000000.0,-14000000.0,
Gain Loss On Investment Securities,1000000.0,-15000000.0,-18000000.0,5000000.0,12000000.0,
Gain Loss On Sale Of PPE,,,,,-11000000.0,-1000000.0
Net Income From Continuing Operations,731000000.0,649000000.0,627000000.0,515000000.0,620000000.0,
