,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,490778000.0,622651000.0,608060000.0,276832000.0,
Repurchase Of Capital Stock,-465939000.0,-352878000.0,-592360000.0,-435036000.0,
Repayment Of Debt,,,,,0.0
Issuance Of Capital Stock,21749000.0,25281000.0,26595000.0,26149000.0,
Capital Expenditure,-102445000.0,-115580000.0,-177716000.0,-291900000.0,
Income Tax Paid Supplemental Data,134753000.0,177082000.0,294569000.0,231884000.0,
End Cash Position,1096186000.0,1044963000.0,938519000.0,942355000.0,
Beginning Cash Position,1044963000.0,938519000.0,942355000.0,1100139000.0,
Effect Of Exchange Rate Changes,35025000.0,-21153000.0,4671000.0,-11514000.0,
Changes In Cash,16198000.0,127597000.0,-8507000.0,-146270000.0,
Financing Cash Flow,-464580000.0,-355722000.0,-598340000.0,-501686000.0,
Cash Flow From Continuing Financing Activities,-464580000.0,-355722000.0,-598340000.0,-501686000.0,
Net Other Financing Charges,-20390000.0,-28125000.0,-32575000.0,-92799000.0,
Net Common Stock Issuance,-444190000.0,-327597000.0,-565765000.0,-408887000.0,
Common Stock Payments,-465939000.0,-352878000.0,-592360000.0,-435036000.0,
Common Stock Issuance,21749000.0,25281000.0,26595000.0,26149000.0,
Net Issuance Payments Of Debt,,,,,0.0
Net Long Term Debt Issuance,,,,,0.0
Long Term Debt Payments,,,,,0.0
Investing Cash Flow,-112445000.0,-254912000.0,-195943000.0,-213316000.0,
Cash Flow From Continuing Investing Activities,-112445000.0,-254912000.0,-195943000.0,-213316000.0,
Net Other Investing Changes,,235000.0,278000.0,-2211000.0,-417000.0
Net Investment Purchase And Sale,0.0,43853000.0,58494000.0,93099000.0,
Sale Of Investment,0.0,43853000.0,61404000.0,121101000.0,
Purchase Of Investment,0.0,0.0,-2910000.0,-28002000.0,
Net Business Purchase And Sale,-10000000.0,-183420000.0,-76999000.0,-12304000.0,
Purchase Of Business,-10000000.0,-183420000.0,-76999000.0,-12304000.0,
Net PPE Purchase And Sale,-102445000.0,-115580000.0,-177716000.0,-291900000.0,
Purchase Of PPE,-102445000.0,-115580000.0,-177716000.0,-291900000.0,
Operating Cash Flow,593223000.0,738231000.0,785776000.0,568732000.0,
Cash Flow From Continuing Operating Activities,593223000.0,738231000.0,785776000.0,568732000.0,
Change In Working Capital,-356015000.0,-72433000.0,-7892000.0,-84314000.0,
Change In Other Working Capital,-111756000.0,-80109000.0,86714000.0,241886000.0,
Change In Payables And Accrued Expense,-118589000.0,68583000.0,30852000.0,-152138000.0,
Change In Accrued Expense,-95654000.0,89705000.0,46327000.0,-121942000.0,
Change In Payable,-22935000.0,-21122000.0,-15475000.0,-30196000.0,
Change In Account Payable,5330000.0,-843000.0,-7703000.0,-36523000.0,
Change In Tax Payable,-28265000.0,-20279000.0,-7772000.0,6327000.0,
Change In Income Tax Payable,-28265000.0,-20279000.0,-7772000.0,6327000.0,
Change In Prepaid Assets,13431000.0,67527000.0,-51013000.0,-65514000.0,
Change In Inventory,808000.0,25053000.0,30169000.0,-130097000.0,
Change In Receivables,-139909000.0,-153487000.0,-104614000.0,21549000.0,
Changes In Account Receivables,-139909000.0,-153487000.0,-104614000.0,21549000.0,
Other Non Cash Items,77428000.0,50694000.0,65840000.0,71808000.0,
Stock Based Compensation,185870000.0,173703000.0,154026000.0,133367000.0,
Provisionand Write Offof Assets,,,,,2814000.0
Asset Impairment Charge,5068000.0,-5885000.0,4990000.0,0.0,
Deferred Tax,33085000.0,25756000.0,-18642000.0,-39495000.0,
Deferred Income Tax,33085000.0,25756000.0,-18642000.0,-39495000.0,
Depreciation Amortization Depletion,237436000.0,145034000.0,142401000.0,125793000.0,
Depreciation And Amortization,237436000.0,145034000.0,142401000.0,125793000.0,
Depreciation,,,,,108729000.0
Operating Gains Losses,,,,,-43403000.0
Earnings Losses From Equity Investments,,,,,0.0
Gain Loss On Investment Securities,,,,,-43403000.0
Net Income From Continuing Operations,410351000.0,421362000.0,445053000.0,361573000.0,
