,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Free Cash Flow,1045445000.0,1573716000.0,848357000.0,1079940000.0,149519000.0,
Repurchase Of Capital Stock,-51067000.0,-126050000.0,-35237000.0,-100126000.0,-59825000.0,
Repayment Of Debt,-906696000.0,-200000000.0,-645467000.0,-60895000.0,-19434000.0,
Issuance Of Debt,1587007000.0,202173000.0,0.0,1024556000.0,,0.0
Capital Expenditure,-22350000.0,-23929000.0,-40146000.0,-29278000.0,-11886000.0,
End Cash Position,2854682000.0,2832248000.0,2549449000.0,3399937000.0,2176192000.0,
Beginning Cash Position,2832248000.0,2549449000.0,3399937000.0,2176192000.0,2533877000.0,
Effect Of Exchange Rate Changes,-3413000.0,-3591000.0,12271000.0,4570000.0,-17264000.0,
Changes In Cash,25847000.0,286390000.0,-862759000.0,1219175000.0,-340421000.0,
Financing Cash Flow,-1019598000.0,-1287326000.0,-1711116000.0,139235000.0,-489940000.0,
Net Other Financing Charges,-51289000.0,178375000.0,185059000.0,1134237000.0,-63482000.0,
Cash Dividends Paid,-1597553000.0,-1341824000.0,-1215471000.0,-1858537000.0,-1088372000.0,
Common Stock Dividend Paid,-1597553000.0,-1341824000.0,-1215471000.0,-1858537000.0,-1088372000.0,
Net Common Stock Issuance,-51067000.0,-126050000.0,-35237000.0,-100126000.0,-59825000.0,
Common Stock Payments,-51067000.0,-126050000.0,-35237000.0,-100126000.0,-59825000.0,
Net Issuance Payments Of Debt,680311000.0,2173000.0,-645467000.0,963661000.0,721739000.0,
Net Long Term Debt Issuance,680311000.0,2173000.0,-645467000.0,963661000.0,721739000.0,
Long Term Debt Payments,-906696000.0,-200000000.0,-645467000.0,-60895000.0,-19434000.0,
Long Term Debt Issuance,1587007000.0,202173000.0,0.0,1024556000.0,,0.0
Investing Cash Flow,-22350000.0,-23929000.0,-40146000.0,-29278000.0,-11886000.0,
Net Business Purchase And Sale,,,,,0.0,0.0
Purchase Of Business,,,,,0.0,0.0
Net PPE Purchase And Sale,-22350000.0,-23929000.0,-40146000.0,-29278000.0,-11886000.0,
Purchase Of PPE,-22350000.0,-23929000.0,-40146000.0,-29278000.0,-11886000.0,
Operating Cash Flow,1067795000.0,1597645000.0,888503000.0,1109218000.0,161405000.0,
Change In Working Capital,-868554000.0,-167460000.0,-1117256000.0,415289000.0,-510027000.0,
Change In Other Current Liabilities,0.0,0.0,0.0,0.0,0.0,
Change In Other Current Assets,-251182000.0,-37570000.0,72045000.0,-19165000.0,59014000.0,
Change In Accrued Expense,-679278000.0,-108780000.0,-256466000.0,-449351000.0,-654358000.0,
Change In Payable,71119000.0,492413000.0,-786482000.0,613129000.0,-28932000.0,
Change In Receivables,-9213000.0,-513523000.0,-146353000.0,270676000.0,114249000.0,
Other Non Cash Items,658670000.0,799857000.0,701753000.0,594478000.0,1616776000.0,
Depreciation And Amortization,9099000.0,8975000.0,8974000.0,8975000.0,9021000.0,
Amortization Cash Flow,9099000.0,8975000.0,8974000.0,8975000.0,9021000.0,
Depreciation,0.0,0.0,0.0,0.0,0.0,
Gain Loss On Investment Securities,-706211000.0,-280652000.0,-331101000.0,-1118298000.0,-2283191000.0,
Net Income From Continuing Operations,1974791000.0,1236925000.0,1626133000.0,1208774000.0,1328826000.0,
