contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
ON260410P00035000,2026-04-01 17:05:37+00:00,35.0,0.1,0.0,0.01,0.0,0.0,,4,1.9375003125,False,REGULAR,USD
ON260410P00045000,2026-04-02 18:25:48+00:00,45.0,0.13,0.0,0.06,0.0,0.0,18.0,18,1.3984405078125,False,REGULAR,USD
ON260410P00046500,2026-04-07 15:34:20+00:00,46.5,0.18,0.0,0.09,0.030000001,20.0,1.0,35,1.3515657421874998,False,REGULAR,USD
ON260410P00047000,2026-03-16 17:42:38+00:00,47.0,0.37,0.0,0.75,0.0,0.0,1.0,1,1.9375003125,False,REGULAR,USD
ON260410P00048000,2026-03-16 17:47:24+00:00,48.0,0.39,0.0,0.75,0.0,0.0,2.0,1,1.82421962890625,False,REGULAR,USD
ON260410P00048500,2026-03-31 17:54:21+00:00,48.5,0.09,0.0,0.75,0.0,0.0,,1,1.7695324023437498,False,REGULAR,USD
ON260410P00049000,2026-03-31 17:56:03+00:00,49.0,0.14,0.0,0.75,0.0,0.0,3.0,29,1.71484517578125,False,REGULAR,USD
ON260410P00049500,2026-03-31 14:09:36+00:00,49.5,0.24,0.0,0.75,0.0,0.0,,1,1.6582048339843751,False,REGULAR,USD
ON260410P00050000,2026-04-06 14:26:17+00:00,50.0,0.04,0.0,0.71,0.0,0.0,11.0,51,1.5820333398437496,False,REGULAR,USD
ON260410P00051000,2026-04-06 15:47:44+00:00,51.0,0.02,0.0,0.75,0.0,0.0,24.0,27,1.4960962695312499,False,REGULAR,USD
ON260410P00052000,2026-04-06 18:34:36+00:00,52.0,0.16,0.0,0.75,0.0,0.0,2.0,15,1.3886749316406248,False,REGULAR,USD
ON260410P00053000,2026-04-02 18:19:00+00:00,53.0,0.17,0.0,0.75,0.0,0.0,8.0,5,1.2812535937499998,False,REGULAR,USD
ON260410P00054000,2026-04-07 15:27:32+00:00,54.0,0.14,0.05,0.2,-0.24999999,-64.10256,3.0,16,0.9003916210937499,False,REGULAR,USD
ON260410P00055000,2026-04-06 18:45:40+00:00,55.0,0.11,0.0,0.44,0.0,0.0,86.0,144,0.9257819921875,False,REGULAR,USD
ON260410P00056000,2026-04-07 13:56:20+00:00,56.0,0.21,0.15,0.25,0.059999987,39.99999,5.0,72,0.8085956640624999,False,REGULAR,USD
ON260410P00057000,2026-04-06 14:07:07+00:00,57.0,0.3,0.22,0.34,0.0,0.0,34.0,48,0.782228740234375,False,REGULAR,USD
ON260410P00058000,2026-04-06 17:40:09+00:00,58.0,0.3,0.29,0.43,0.0,0.0,12.0,110,0.73633076171875,False,REGULAR,USD
ON260410P00059000,2026-04-07 15:32:15+00:00,59.0,0.5,0.44,0.55,0.030000001,6.382979,7.0,109,0.708010732421875,False,REGULAR,USD
ON260410P00060000,2026-04-07 15:37:25+00:00,60.0,0.74,0.61,0.78,0.21000004,39.62265,2.0,130,0.6875031250000001,False,REGULAR,USD
ON260410P00061000,2026-04-06 16:28:35+00:00,61.0,0.72,0.9,1.05,0.0,0.0,80.0,138,0.6738313867187502,False,REGULAR,USD
ON260410P00062000,2026-04-07 14:50:18+00:00,62.0,1.41,1.09,1.43,0.42999995,43.877544,8.0,51,0.631839619140625,False,REGULAR,USD
ON260410P00063000,2026-04-07 15:13:04+00:00,63.0,1.95,1.62,1.88,0.44000006,29.139078,7.0,153,0.6352575537109376,True,REGULAR,USD
ON260410P00064000,2026-04-06 15:27:36+00:00,64.0,1.8,2.22,2.5,0.0,0.0,34.0,41,0.648441015625,True,REGULAR,USD
ON260410P00065000,2026-04-07 15:37:29+00:00,65.0,3.25,2.99,3.25,0.8499999,35.41666,10.0,258,0.6904327832031252,True,REGULAR,USD
ON260410P00066000,2026-04-07 15:27:32+00:00,66.0,4.22,3.8,4.4,1.1399999,37.01298,6.0,13,0.804689453125,True,REGULAR,USD
ON260410P00067000,2026-04-02 17:04:18+00:00,67.0,5.2,3.7,5.6,0.0,0.0,5.0,27,0.694338994140625,True,REGULAR,USD
ON260410P00069000,2026-04-07 15:49:07+00:00,69.0,6.27,5.25,7.25,-1.77,-22.014925,2.0,2,0.5585981640625001,True,REGULAR,USD
ON260410P00070000,2026-04-02 15:24:25+00:00,70.0,8.9,6.0,8.65,0.0,0.0,1.0,7,0.7148466015625,True,REGULAR,USD
ON260410P00081000,2026-04-07 14:57:16+00:00,81.0,18.12,16.95,20.65,-1.2999992,-6.6941257,3.0,0,1.8710943945312501,True,REGULAR,USD
