,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Free Cash Flow,149491000.0,191927000.0,273676000.0,246094000.0,194709000.0,
Repurchase Of Capital Stock,-301095000.0,-125008000.0,-125009000.0,-127058000.0,-125010000.0,
Repayment Of Debt,,,,,,0.0
Capital Expenditure,-9720000.0,-16141000.0,-8543000.0,-10503000.0,-8073000.0,
Interest Paid Supplemental Data,,,,,,0.0
End Cash Position,1201870000.0,1346368000.0,1429031000.0,1261257000.0,1152898000.0,
Beginning Cash Position,1346368000.0,1429031000.0,1261257000.0,1152898000.0,1078340000.0,
Effect Of Exchange Rate Changes,-131000.0,226000.0,4048000.0,1962000.0,-3568000.0,
Changes In Cash,-144367000.0,-82889000.0,163726000.0,106397000.0,78126000.0,
Financing Cash Flow,-293021000.0,-127155000.0,-93380000.0,-129597000.0,-114683000.0,
Cash Flow From Continuing Financing Activities,-293021000.0,-127155000.0,-93380000.0,-129597000.0,-114683000.0,
Net Other Financing Charges,-14770000.0,-2280000.0,-3518000.0,-2715000.0,-13368000.0,
Proceeds From Stock Option Exercised,22844000.0,133000.0,35147000.0,176000.0,23695000.0,
Net Common Stock Issuance,-301095000.0,-125008000.0,-125009000.0,-127058000.0,-125010000.0,
Common Stock Payments,-301095000.0,-125008000.0,-125009000.0,-127058000.0,-125010000.0,
Net Issuance Payments Of Debt,,,,,,0.0
Net Long Term Debt Issuance,,,,,,0.0
Long Term Debt Payments,,,,,,0.0
Investing Cash Flow,-10557000.0,-163802000.0,-25113000.0,-20603000.0,-9973000.0,
Cash Flow From Continuing Investing Activities,-10557000.0,-163802000.0,-25113000.0,-20603000.0,-9973000.0,
Net Investment Purchase And Sale,-837000.0,-772000.0,-2500000.0,0.0,-1900000.0,
Sale Of Investment,1343000.0,548000.0,0.0,0.0,0.0,
Purchase Of Investment,-2180000.0,-1320000.0,-2500000.0,0.0,-1900000.0,
Net Business Purchase And Sale,,-146889000.0,-14070000.0,,,0.0
Purchase Of Business,,-146889000.0,-14070000.0,,,0.0
Net PPE Purchase And Sale,-9720000.0,-16141000.0,-8543000.0,-10503000.0,-8073000.0,
Purchase Of PPE,-9720000.0,-16141000.0,-8543000.0,-10503000.0,-8073000.0,
Operating Cash Flow,159211000.0,208068000.0,282219000.0,256597000.0,202782000.0,
Cash Flow From Continuing Operating Activities,159211000.0,208068000.0,282219000.0,256597000.0,202782000.0,
Change In Working Capital,-102268000.0,-58069000.0,21374000.0,47008000.0,-41859000.0,
Change In Other Working Capital,62424000.0,41486000.0,34363000.0,-23660000.0,148300000.0,
Change In Other Current Liabilities,-7961000.0,-9178000.0,-7357000.0,-9478000.0,-10051000.0,
Change In Other Current Assets,-29965000.0,-72753000.0,-40964000.0,9722000.0,-91613000.0,
Change In Payables And Accrued Expense,-44691000.0,47930000.0,14813000.0,-40398000.0,6554000.0,
Change In Payable,,47930000.0,,,,62721000.0
Change In Account Payable,,47930000.0,,,,62721000.0
Change In Inventory,-2666000.0,-10309000.0,960000.0,5359000.0,3139000.0,
Change In Receivables,-79409000.0,-55245000.0,19559000.0,105463000.0,-98188000.0,
Changes In Account Receivables,-79409000.0,-55245000.0,19559000.0,105463000.0,-98188000.0,
Other Non Cash Items,6402000.0,9473000.0,8107000.0,9972000.0,9566000.0,
Stock Based Compensation,60005000.0,57248000.0,57451000.0,58884000.0,57908000.0,
Asset Impairment Charge,,,,,,0.0
Deferred Tax,-9593000.0,-15868000.0,-17096000.0,-27268000.0,-11944000.0,
Deferred Income Tax,-9593000.0,-15868000.0,-17096000.0,-27268000.0,-11944000.0,
Depreciation Amortization Depletion,24611000.0,24791000.0,22471000.0,22471000.0,22666000.0,
Depreciation And Amortization,24611000.0,24791000.0,22471000.0,22471000.0,22666000.0,
Net Income From Continuing Operations,180054000.0,190493000.0,189912000.0,145530000.0,166445000.0,
