,2025-08-31,2024-08-31,2023-08-31,2022-08-31,2021-08-31
Free Cash Flow,1790080000.0,1931420000.0,2144131000.0,2538744000.0,
Repurchase Of Capital Stock,-1578186000.0,-3140917000.0,-3699552000.0,-4359991000.0,
Repayment Of Debt,-996154000.0,-1014858000.0,-881055000.0,-567182000.0,
Issuance Of Debt,668600000.0,2300000000.0,2356200000.0,1353400000.0,
Issuance Of Capital Stock,172297000.0,176236000.0,182494000.0,113934000.0,
Capital Expenditure,-1327257000.0,-1072696000.0,-796657000.0,-672391000.0,
Interest Paid Supplemental Data,413026000.0,353819000.0,260866000.0,178561000.0,
Income Tax Paid Supplemental Data,313488000.0,437552000.0,570250000.0,461232000.0,
End Cash Position,271803000.0,298172000.0,277054000.0,264380000.0,
Beginning Cash Position,298172000.0,277054000.0,264380000.0,1171335000.0,
Effect Of Exchange Rate Changes,3543000.0,-12756000.0,8146000.0,506000.0,
Changes In Cash,-29912000.0,33874000.0,4528000.0,-907461000.0,
Financing Cash Flow,-1746819000.0,-1683736000.0,-2060082000.0,-3470497000.0,
Cash Flow From Continuing Financing Activities,-1746819000.0,-1683736000.0,-2060082000.0,-3470497000.0,
Net Other Financing Charges,-13376000.0,-4197000.0,-18169000.0,-10658000.0,
Net Common Stock Issuance,-1405889000.0,-2964681000.0,-3517058000.0,-4246057000.0,
Common Stock Payments,-1578186000.0,-3140917000.0,-3699552000.0,-4359991000.0,
Common Stock Issuance,172297000.0,176236000.0,182494000.0,113934000.0,
Net Issuance Payments Of Debt,-327554000.0,1285142000.0,1475145000.0,786218000.0,
Net Short Term Debt Issuance,168600000.0,-629600000.0,606200000.0,603400000.0,
Short Term Debt Payments,,-629600000.0,,,0.0
Short Term Debt Issuance,168600000.0,,606200000.0,603400000.0,0.0
Net Long Term Debt Issuance,-496154000.0,1914742000.0,868945000.0,182818000.0,
Long Term Debt Payments,-996154000.0,-385258000.0,-881055000.0,-567182000.0,
Long Term Debt Issuance,500000000.0,2300000000.0,1750000000.0,750000000.0,
Investing Cash Flow,-1400430000.0,-1286506000.0,-876178000.0,-648099000.0,
Cash Flow From Continuing Investing Activities,-1400430000.0,-1286506000.0,-876178000.0,-648099000.0,
Net Other Investing Changes,39820000.0,11592000.0,27042000.0,57987000.0,
Net Investment Purchase And Sale,-112993000.0,-225402000.0,-106563000.0,-33695000.0,
Sale Of Investment,63326000.0,40849000.0,58357000.0,53882000.0,
Purchase Of Investment,-176319000.0,-266251000.0,-164920000.0,-87577000.0,
Net PPE Purchase And Sale,,,27042000.0,57987000.0,29984000.0
Sale Of PPE,,,27042000.0,57987000.0,29984000.0
Capital Expenditure Reported,-1327257000.0,-1072696000.0,-796657000.0,-672391000.0,
Operating Cash Flow,3117337000.0,3004116000.0,2940788000.0,3211135000.0,
Cash Flow From Continuing Operating Activities,3117337000.0,3004116000.0,2940788000.0,3211135000.0,
Change In Working Capital,-311055000.0,-31907000.0,-205859000.0,56826000.0,
Change In Other Working Capital,-24396000.0,-81056000.0,-19158000.0,-25931000.0,
Change In Payables And Accrued Expense,725855000.0,540532000.0,-90847000.0,1214175000.0,
Change In Payable,725855000.0,540532000.0,-90847000.0,1214175000.0,
Change In Account Payable,657408000.0,244134000.0,-183679000.0,1224692000.0,
Change In Tax Payable,68447000.0,296398000.0,92832000.0,-10517000.0,
Change In Income Tax Payable,68447000.0,296398000.0,92832000.0,-10517000.0,
Change In Inventory,-893908000.0,-453101000.0,-89180000.0,-1005686000.0,
Change In Receivables,-118606000.0,-38282000.0,-6674000.0,-125732000.0,
Changes In Account Receivables,-118606000.0,-38282000.0,-6674000.0,-125732000.0,
Other Non Cash Items,76840000.0,-28012000.0,53264000.0,26276000.0,
Stock Based Compensation,124717000.0,106246000.0,93087000.0,70612000.0,
Deferred Tax,115389000.0,-254393000.0,-25707000.0,185594000.0,
Deferred Income Tax,115389000.0,-254393000.0,-25707000.0,185594000.0,
Depreciation Amortization Depletion,613199000.0,549755000.0,497577000.0,442223000.0,
Depreciation And Amortization,613199000.0,549755000.0,497577000.0,442223000.0,
Net Income From Continuing Operations,2498247000.0,2662427000.0,2528426000.0,2429604000.0,
