,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Free Cash Flow,826600000.0,2428000000.0,692600000.0,-470500000.0,633400000.0,
Repurchase Of Capital Stock,-678900000.0,-705300000.0,-1169200000.0,-1388000000.0,-1083300000.0,
Repayment Of Debt,-734200000.0,-1377200000.0,-238600000.0,-150200000.0,-1502300000.0,
Issuance Of Debt,305000000.0,89600000.0,960400000.0,1562000000.0,660000000.0,
Issuance Of Capital Stock,,0.0,0.0,,,0.0
Capital Expenditure,-27400000.0,-43800000.0,-46000000.0,-34300000.0,-13300000.0,
End Cash Position,2553000000.0,3033300000.0,2664900000.0,2518100000.0,3069000000.0,
Beginning Cash Position,3033300000.0,2664900000.0,2518100000.0,3069000000.0,4544000000.0,
Changes In Cash,-480300000.0,368400000.0,146800000.0,-550900000.0,-1475000000.0,
Financing Cash Flow,-1218100000.0,-2058200000.0,-562800000.0,-77300000.0,-2064600000.0,
Cash Flow From Continuing Financing Activities,-1218100000.0,-2058200000.0,-562800000.0,-77300000.0,-2064600000.0,
Net Other Financing Charges,21500000.0,43100000.0,7000000.0,15900000.0,-10500000.0,
Proceeds From Stock Option Exercised,,10000000.0,0.0,8500000.0,0.0,8400000.0
Cash Dividends Paid,-131500000.0,-118400000.0,-122400000.0,-125500000.0,-128500000.0,
Common Stock Dividend Paid,-131500000.0,-118400000.0,-122400000.0,-125500000.0,-128500000.0,
Net Common Stock Issuance,-678900000.0,-705300000.0,-1169200000.0,-1388000000.0,-1083300000.0,
Common Stock Payments,-678900000.0,-705300000.0,-1169200000.0,-1388000000.0,-1083300000.0,
Common Stock Issuance,,0.0,0.0,,,0.0
Net Issuance Payments Of Debt,-429200000.0,-1287600000.0,721800000.0,1411800000.0,-842300000.0,
Net Short Term Debt Issuance,-579300000.0,,,,-746900000.0,
Short Term Debt Payments,-579300000.0,,,,-746900000.0,
Net Long Term Debt Issuance,150100000.0,-1287600000.0,721800000.0,664900000.0,-95400000.0,
Long Term Debt Payments,-154900000.0,-1377200000.0,-238600000.0,-897100000.0,-755400000.0,
Long Term Debt Issuance,305000000.0,89600000.0,960400000.0,1562000000.0,660000000.0,
Investing Cash Flow,-116200000.0,-45200000.0,-29000000.0,-37400000.0,-57100000.0,
Cash Flow From Continuing Investing Activities,-116200000.0,-45200000.0,-29000000.0,-37400000.0,-57100000.0,
Net Other Investing Changes,-6700000.0,-1400000.0,17000000.0,-1000000.0,7200000.0,
Net Business Purchase And Sale,-82100000.0,0.0,0.0,-2100000.0,-51000000.0,
Purchase Of Business,-82100000.0,0.0,0.0,-2100000.0,-51000000.0,
Capital Expenditure Reported,-27400000.0,-43800000.0,-46000000.0,-34300000.0,-13300000.0,
Operating Cash Flow,854000000.0,2471800000.0,738600000.0,-436200000.0,646700000.0,
Cash Flow From Continuing Operating Activities,854000000.0,2471800000.0,738600000.0,-436200000.0,646700000.0,
Change In Working Capital,152800000.0,1418400000.0,-407900000.0,-1395100000.0,-329000000.0,
Change In Other Current Assets,677800000.0,89500000.0,-326300000.0,-848700000.0,748300000.0,
Change In Payables And Accrued Expense,-254100000.0,-69000000.0,201300000.0,-119600000.0,71000000.0,
Change In Payable,-254100000.0,-69000000.0,201300000.0,-119600000.0,71000000.0,
Change In Account Payable,-254100000.0,-69000000.0,201300000.0,-119600000.0,71000000.0,
Change In Inventory,-270900000.0,1397900000.0,-282900000.0,-426800000.0,-1148300000.0,
Stock Based Compensation,41400000.0,29900000.0,25900000.0,32200000.0,43000000.0,
Deferred Tax,19500000.0,22000000.0,8100000.0,53000000.0,40100000.0,
Deferred Income Tax,19500000.0,22000000.0,8100000.0,53000000.0,40100000.0,
Depreciation Amortization Depletion,27700000.0,27400000.0,25200000.0,24600000.0,24100000.0,
Depreciation And Amortization,27700000.0,27400000.0,25200000.0,24600000.0,24100000.0,
Operating Gains Losses,11200000.0,57300000.0,54200000.0,30000000.0,16600000.0,
Gain Loss On Investment Securities,11200000.0,57300000.0,54200000.0,30000000.0,16600000.0,
Net Income From Continuing Operations,601400000.0,916800000.0,1033100000.0,819100000.0,851900000.0,
