,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Free Cash Flow,170000000.0,405000000.0,489000000.0,171000000.0,293000000.0,
Repurchase Of Capital Stock,-153000000.0,-69000000.0,-124000000.0,-132000000.0,-100000000.0,
Repayment Of Debt,-70000000.0,-239000000.0,-398000000.0,-272000000.0,-28000000.0,
Issuance Of Debt,182000000.0,2000000.0,180000000.0,345000000.0,0.0,
Capital Expenditure,-64000000.0,-49000000.0,-38000000.0,-28000000.0,-71000000.0,
End Cash Position,444000000.0,468000000.0,495000000.0,450000000.0,471000000.0,
Other Cash Adjustment Outside Changein Cash,-39000000.0,,,,0.0,
Beginning Cash Position,468000000.0,495000000.0,450000000.0,471000000.0,471000000.0,
Effect Of Exchange Rate Changes,3000000.0,1000000.0,20000000.0,10000000.0,-27000000.0,
Changes In Cash,12000000.0,-28000000.0,25000000.0,-31000000.0,27000000.0,
Financing Cash Flow,-153000000.0,-431000000.0,-459000000.0,-191000000.0,-254000000.0,
Cash Flow From Continuing Financing Activities,-153000000.0,-431000000.0,-459000000.0,-191000000.0,-254000000.0,
Net Other Financing Charges,3000000.0,-1000000.0,0.0,-4000000.0,-5000000.0,
Proceeds From Stock Option Exercised,41000000.0,23000000.0,30000000.0,20000000.0,28000000.0,
Cash Dividends Paid,-156000000.0,-147000000.0,-147000000.0,-148000000.0,-149000000.0,
Common Stock Dividend Paid,-156000000.0,-147000000.0,-147000000.0,-148000000.0,-149000000.0,
Net Common Stock Issuance,-153000000.0,-69000000.0,-124000000.0,-132000000.0,-100000000.0,
Common Stock Payments,-153000000.0,-69000000.0,-124000000.0,-132000000.0,-100000000.0,
Net Issuance Payments Of Debt,112000000.0,-237000000.0,-218000000.0,73000000.0,-28000000.0,
Net Short Term Debt Issuance,112000000.0,-236000000.0,-224000000.0,367000000.0,-28000000.0,
Short Term Debt Payments,-70000000.0,-236000000.0,,,-28000000.0,0.0
Short Term Debt Issuance,182000000.0,0.0,174000000.0,339000000.0,0.0,
Net Long Term Debt Issuance,,-1000000.0,6000000.0,,,
Long Term Debt Payments,,-3000000.0,0.0,,,
Long Term Debt Issuance,,2000000.0,6000000.0,,,
Investing Cash Flow,-69000000.0,-51000000.0,-43000000.0,-39000000.0,-83000000.0,
Cash Flow From Continuing Investing Activities,-69000000.0,-51000000.0,-43000000.0,-39000000.0,-83000000.0,
Net Other Investing Changes,,-1000000.0,-5000000.0,2000000.0,-12000000.0,2200000.0
Net Investment Purchase And Sale,-5000000.0,-1000000.0,0.0,-13000000.0,0.0,
Sale Of Investment,,,,,,200000.0
Purchase Of Investment,-5000000.0,-1000000.0,0.0,-13000000.0,0.0,
Net Business Purchase And Sale,,0.0,0.0,0.0,0.0,0.0
Purchase Of Business,,0.0,0.0,0.0,0.0,0.0
Capital Expenditure Reported,-64000000.0,-49000000.0,-38000000.0,-28000000.0,-71000000.0,
Operating Cash Flow,234000000.0,454000000.0,527000000.0,199000000.0,364000000.0,
Cash Flow From Continuing Operating Activities,234000000.0,454000000.0,527000000.0,199000000.0,364000000.0,
Change In Working Capital,-171000000.0,182000000.0,116000000.0,-163000000.0,78000000.0,
Change In Other Working Capital,-126000000.0,178000000.0,111000000.0,-70000000.0,3000000.0,
Change In Payables And Accrued Expense,-103000000.0,52000000.0,63000000.0,-37000000.0,-25000000.0,
Change In Payable,-103000000.0,52000000.0,63000000.0,-37000000.0,-25000000.0,
Change In Account Payable,-103000000.0,52000000.0,63000000.0,-37000000.0,-25000000.0,
Change In Inventory,-20000000.0,11000000.0,-51000000.0,68000000.0,27000000.0,
Change In Receivables,78000000.0,-59000000.0,-7000000.0,-124000000.0,73000000.0,
Stock Based Compensation,21000000.0,20000000.0,21000000.0,21000000.0,23000000.0,
Unrealized Gain Loss On Investment Securities,,0.0,0.0,3000000.0,0.0,800000.0
Depreciation Amortization Depletion,78000000.0,85000000.0,81000000.0,81000000.0,78000000.0,
Depreciation And Amortization,78000000.0,85000000.0,81000000.0,81000000.0,78000000.0,
Amortization Cash Flow,34000000.0,38000000.0,38000000.0,38000000.0,38000000.0,
Amortization Of Intangibles,34000000.0,38000000.0,38000000.0,38000000.0,38000000.0,
Depreciation,44000000.0,47000000.0,43000000.0,43000000.0,40000000.0,
Operating Gains Losses,4000000.0,-64000000.0,16000000.0,9000000.0,7000000.0,
Pension And Employee Benefit Expense,4000000.0,-68000000.0,8000000.0,8000000.0,7000000.0,
Gain Loss On Sale Of PPE,,4000000.0,8000000.0,,,-1000000.0
Net Income From Continuing Operations,302000000.0,30000000.0,293000000.0,248000000.0,178000000.0,
