,2025-04-30,2024-04-30,2023-04-30,2022-04-30,2021-04-30
Tax Effect Of Unusual Items,-12496000.0,-11826000.0,-29610000.0,-6624000.0,
Tax Rate For Calcs,0.142,0.219,0.21,0.144,
Normalized EBITDA,1778000000.0,1636000000.0,1522000000.0,1408000000.0,
Total Unusual Items,-88000000.0,-54000000.0,-141000000.0,-46000000.0,
Total Unusual Items Excluding Goodwill,-88000000.0,-54000000.0,-141000000.0,-46000000.0,
Net Income From Continuing Operation Net Minority Interest,1186000000.0,986000000.0,1274000000.0,937000000.0,
Reconciled Depreciation,243000000.0,255000000.0,248000000.0,194000000.0,
Reconciled Cost Of Revenue,1959000000.0,1835000000.0,2153000000.0,2098000000.0,
EBITDA,1690000000.0,1582000000.0,1381000000.0,1362000000.0,
EBIT,1447000000.0,1327000000.0,1133000000.0,1168000000.0,
Net Interest Income,48000000.0,48000000.0,2000000.0,-66000000.0,
Interest Expense,64000000.0,64000000.0,67000000.0,73000000.0,
Interest Income,112000000.0,112000000.0,69000000.0,7000000.0,
Normalized Income,1261504000.0,1028174000.0,1385390000.0,976376000.0,
Net Income From Continuing And Discontinued Operation,1186000000.0,986000000.0,1274000000.0,937000000.0,
Total Expenses,5147000000.0,5000000000.0,5203000000.0,5115000000.0,
Total Operating Income As Reported,1337000000.0,1214000000.0,1018000000.0,1157000000.0,
Diluted Average Shares,209000000.0,213000000.0,220000000.0,229000000.0,
Basic Average Shares,204000000.0,208000000.0,217000000.0,223000000.0,
Diluted EPS,5.67,4.63,5.79,4.09,
Basic EPS,5.81,4.74,5.87,4.2,
Diluted NI Availto Com Stockholders,1186000000.0,986000000.0,1274000000.0,937000000.0,
Net Income Common Stockholders,1186000000.0,986000000.0,1274000000.0,937000000.0,
Net Income,1186000000.0,986000000.0,1274000000.0,937000000.0,
Net Income Including Noncontrolling Interests,1186000000.0,986000000.0,1274000000.0,937000000.0,
Net Income Continuous Operations,1186000000.0,986000000.0,1274000000.0,937000000.0,
Tax Provision,197000000.0,277000000.0,-208000000.0,158000000.0,
Pretax Income,1383000000.0,1263000000.0,1066000000.0,1095000000.0,
Other Income Expense,-90000000.0,-53000000.0,-95000000.0,-42000000.0,
Other Non Operating Income Expenses,-2000000.0,1000000.0,46000000.0,4000000.0,
Special Income Charges,-88000000.0,-54000000.0,-141000000.0,-46000000.0,
Gain On Sale Of Ppe,,,0.0,0.0,156000000.0
Restructuring And Mergern Acquisition,88000000.0,54000000.0,141000000.0,46000000.0,
Net Non Operating Interest Income Expense,48000000.0,48000000.0,2000000.0,-66000000.0,
Interest Expense Non Operating,64000000.0,64000000.0,67000000.0,73000000.0,
Interest Income Non Operating,112000000.0,112000000.0,69000000.0,7000000.0,
Operating Income,1425000000.0,1268000000.0,1159000000.0,1203000000.0,
Operating Expense,3188000000.0,3165000000.0,3050000000.0,3017000000.0,
Research And Development,1012000000.0,1029000000.0,956000000.0,881000000.0,
Selling General And Administration,2176000000.0,2136000000.0,2094000000.0,2136000000.0,
Selling And Marketing Expense,1865000000.0,1828000000.0,1829000000.0,1857000000.0,
General And Administrative Expense,311000000.0,308000000.0,265000000.0,279000000.0,
Other Gand A,311000000.0,308000000.0,265000000.0,279000000.0,
Gross Profit,4613000000.0,4433000000.0,4209000000.0,4220000000.0,
Cost Of Revenue,1959000000.0,1835000000.0,2153000000.0,2098000000.0,
Total Revenue,6572000000.0,6268000000.0,6362000000.0,6318000000.0,
Operating Revenue,6572000000.0,6268000000.0,6362000000.0,6318000000.0,
