,2025-09-30,2024-09-30,2023-09-30,2022-09-30,2021-09-30
Free Cash Flow,739400000.0,607413000.0,464678000.0,503421000.0,
Repurchase Of Capital Stock,-1414502000.0,-821702000.0,-405526000.0,-1104180000.0,
Repayment Of Debt,-1371894000.0,-603333000.0,-402000000.0,-988250000.0,
Issuance Of Debt,2225000000.0,947000000.0,407000000.0,1589000000.0,
Capital Expenditure,-39407000.0,-25551000.0,-4237000.0,-6029000.0,
Interest Paid Supplemental Data,103564000.0,106388000.0,96877000.0,57208000.0,
Income Tax Paid Supplemental Data,162089000.0,133716000.0,152775000.0,65332000.0,
End Cash Position,134136000.0,150667000.0,136778000.0,133202000.0,
Beginning Cash Position,150667000.0,136778000.0,133202000.0,195354000.0,
Effect Of Exchange Rate Changes,-1290000.0,1841000.0,5616000.0,-18766000.0,
Changes In Cash,-15241000.0,12048000.0,-2040000.0,-43386000.0,
Financing Cash Flow,-750329000.0,-592923000.0,-455001000.0,-547165000.0,
Cash Flow From Continuing Financing Activities,-750329000.0,-592923000.0,-455001000.0,-547165000.0,
Net Other Financing Charges,-221756000.0,-139894000.0,-76673000.0,-59761000.0,
Proceeds From Stock Option Exercised,32823000.0,25006000.0,22198000.0,16026000.0,
Net Common Stock Issuance,-1414502000.0,-821702000.0,-405526000.0,-1104180000.0,
Common Stock Payments,-1414502000.0,-821702000.0,-405526000.0,-1104180000.0,
Net Issuance Payments Of Debt,853106000.0,343667000.0,5000000.0,600750000.0,
Net Short Term Debt Issuance,,,,,423000000.0
Short Term Debt Payments,,,,,-259000000.0
Short Term Debt Issuance,,,,,682000000.0
Net Long Term Debt Issuance,853106000.0,343667000.0,5000000.0,600750000.0,
Long Term Debt Payments,-1371894000.0,-603333000.0,-402000000.0,-988250000.0,
Long Term Debt Issuance,2225000000.0,947000000.0,407000000.0,1589000000.0,
Investing Cash Flow,-43719000.0,-27993000.0,-15954000.0,-5671000.0,
Cash Flow From Continuing Investing Activities,-43719000.0,-27993000.0,-15954000.0,-5671000.0,
Net Other Investing Changes,,,-6126000.0,2258000.0,147431000.0
Dividends Received Cfi,,,,0.0,-210000.0
Net Investment Purchase And Sale,-4312000.0,-2442000.0,-5591000.0,-1900000.0,
Sale Of Investment,2184000.0,15930000.0,5032000.0,8063000.0,
Purchase Of Investment,-6496000.0,-18372000.0,-10623000.0,-9963000.0,
Net Business Purchase And Sale,,,0.0,0.0,-210000.0
Sale Of Business,,,,,147431000.0
Purchase Of Business,,,0.0,0.0,-210000.0
Net PPE Purchase And Sale,-8922000.0,-8884000.0,-4237000.0,-6029000.0,
Purchase Of PPE,-8922000.0,-8884000.0,-4237000.0,-6029000.0,
Capital Expenditure Reported,-30485000.0,-16667000.0,0.0,0.0,
Operating Cash Flow,778807000.0,632964000.0,468915000.0,509450000.0,
Cash Flow From Continuing Operating Activities,778807000.0,632964000.0,468915000.0,509450000.0,
Change In Working Capital,-18547000.0,-20485000.0,-63448000.0,-35911000.0,
Change In Other Working Capital,29740000.0,13966000.0,18763000.0,23547000.0,
Change In Other Current Liabilities,31566000.0,7216000.0,-7057000.0,-28830000.0,
Change In Payables And Accrued Expense,19914000.0,6511000.0,6867000.0,-6439000.0,
Change In Accrued Expense,10065000.0,3195000.0,4631000.0,-3637000.0,
Change In Payable,9849000.0,3316000.0,2236000.0,-2802000.0,
Change In Account Payable,9849000.0,3316000.0,2236000.0,-2802000.0,
Change In Prepaid Assets,610000.0,-14034000.0,-11904000.0,7368000.0,
Change In Receivables,-100377000.0,-34144000.0,-70117000.0,-31557000.0,
Changes In Account Receivables,-100377000.0,-34144000.0,-70117000.0,-31557000.0,
Other Non Cash Items,9604000.0,12423000.0,14708000.0,15922000.0,
Stock Based Compensation,156667000.0,149439000.0,123847000.0,115355000.0,
Provisionand Write Offof Assets,1485000.0,1675000.0,1475000.0,2800000.0,
Asset Impairment Charge,,,,0.0,0.0
Deferred Tax,-32486000.0,-27330000.0,-47378000.0,7816000.0,
Deferred Income Tax,-32486000.0,-27330000.0,-47378000.0,7816000.0,
Depreciation Amortization Depletion,14952000.0,13827000.0,14638000.0,20465000.0,
Depreciation And Amortization,14952000.0,13827000.0,14638000.0,20465000.0,
Operating Gains Losses,-4814000.0,-9396000.0,-4302000.0,9462000.0,
Gain Loss On Investment Securities,-5024000.0,-9834000.0,-2908000.0,9269000.0,
Gain Loss On Sale Of PPE,210000.0,438000.0,547000.0,193000.0,
Gain Loss On Sale Of Business,,,,,-100139000.0
Net Income From Continuing Operations,651946000.0,512811000.0,429375000.0,373541000.0,
