,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Free Cash Flow,-266000000.0,-376000000.0,288000000.0,-27000000.0,204000000.0,
Repurchase Of Capital Stock,-10000000.0,-25000000.0,-100000000.0,-25000000.0,-28000000.0,
Repayment Of Debt,0.0,-502000000.0,0.0,-210000000.0,0.0,
Issuance Of Debt,101000000.0,799000000.0,0.0,299000000.0,0.0,
Capital Expenditure,-152000000.0,-586000000.0,-108000000.0,-97000000.0,-14000000.0,
Interest Paid Supplemental Data,71000000.0,69000000.0,74000000.0,58000000.0,70000000.0,
Income Tax Paid Supplemental Data,6000000.0,21000000.0,6000000.0,34000000.0,9000000.0,
End Cash Position,481000000.0,401000000.0,592000000.0,560000000.0,684000000.0,
Beginning Cash Position,401000000.0,592000000.0,560000000.0,684000000.0,899000000.0,
Changes In Cash,80000000.0,-191000000.0,32000000.0,-124000000.0,-215000000.0,
Financing Cash Flow,-60000000.0,120000000.0,-253000000.0,-97000000.0,-178000000.0,
Cash Flow From Continuing Financing Activities,-60000000.0,120000000.0,-253000000.0,-97000000.0,-178000000.0,
Net Other Financing Charges,1000000.0,-2000000.0,-1000000.0,-9000000.0,-5000000.0,
Cash Dividends Paid,-152000000.0,-150000000.0,-152000000.0,-152000000.0,-145000000.0,
Common Stock Dividend Paid,-152000000.0,-150000000.0,-152000000.0,-152000000.0,-145000000.0,
Net Common Stock Issuance,-10000000.0,-25000000.0,-100000000.0,-25000000.0,-28000000.0,
Common Stock Payments,-10000000.0,-25000000.0,-100000000.0,-25000000.0,-28000000.0,
Net Issuance Payments Of Debt,101000000.0,297000000.0,0.0,89000000.0,0.0,
Net Long Term Debt Issuance,101000000.0,297000000.0,0.0,89000000.0,0.0,
Long Term Debt Payments,0.0,-502000000.0,0.0,-210000000.0,0.0,
Long Term Debt Issuance,101000000.0,799000000.0,0.0,299000000.0,0.0,
Investing Cash Flow,254000000.0,-521000000.0,-111000000.0,-97000000.0,-255000000.0,
Cash Flow From Continuing Investing Activities,254000000.0,-521000000.0,-111000000.0,-97000000.0,-255000000.0,
Net Other Investing Changes,1000000.0,4000000.0,,,10000000.0,18000000.0
Net Investment Purchase And Sale,,,,,0.0,0.0
Purchase Of Investment,,,,,0.0,0.0
Net Business Purchase And Sale,0.0,,,,,
Sale Of Business,0.0,,,,,
Net PPE Purchase And Sale,402000000.0,-461000000.0,-1000000.0,-4000000.0,,-82000000.0
Purchase Of PPE,-3000000.0,-461000000.0,-1000000.0,-4000000.0,,-82000000.0
Capital Expenditure Reported,-149000000.0,-125000000.0,-107000000.0,-93000000.0,-149000000.0,
Operating Cash Flow,-114000000.0,210000000.0,396000000.0,70000000.0,218000000.0,
Cash Flow From Continuing Operating Activities,-114000000.0,210000000.0,396000000.0,70000000.0,218000000.0,
Change In Working Capital,11000000.0,44000000.0,147000000.0,-186000000.0,21000000.0,
Change In Other Working Capital,-8000000.0,4000000.0,6000000.0,-22000000.0,17000000.0,
Change In Payables And Accrued Expense,-30000000.0,2000000.0,64000000.0,-25000000.0,-37000000.0,
Change In Prepaid Assets,2000000.0,-8000000.0,12000000.0,5000000.0,-1000000.0,
Change In Inventory,-4000000.0,17000000.0,55000000.0,-68000000.0,-24000000.0,
Change In Receivables,51000000.0,29000000.0,10000000.0,-76000000.0,66000000.0,
Other Non Cash Items,-196000000.0,-6000000.0,-28000000.0,-14000000.0,-25000000.0,
Stock Based Compensation,11000000.0,9000000.0,12000000.0,11000000.0,11000000.0,
Deferred Tax,-53000000.0,,,4000000.0,,
Deferred Income Tax,-53000000.0,,,4000000.0,,
Depreciation Amortization Depletion,129000000.0,130000000.0,125000000.0,125000000.0,126000000.0,
Operating Gains Losses,-90000000.0,14000000.0,57000000.0,47000000.0,44000000.0,
Pension And Employee Benefit Expense,168000000.0,24000000.0,24000000.0,23000000.0,17000000.0,
Gain Loss On Investment Securities,8000000.0,19000000.0,33000000.0,24000000.0,27000000.0,
Gain Loss On Sale Of Business,0.0,,,,,
Net Income From Continuing Operations,74000000.0,80000000.0,87000000.0,83000000.0,81000000.0,
