,2025-06-30,2024-06-30,2023-06-30,2022-06-30,2021-06-30
Free Cash Flow,5414078000.0,4255599000.0,4677370000.0,2553640000.0,
Repurchase Of Capital Stock,-3422321000.0,-2842807000.0,-2017012000.0,-3865663000.0,
Repayment Of Debt,-507488000.0,-256104000.0,-23206000.0,-11889000.0,
Issuance Of Debt,,,,0.0,0.0
Issuance Of Capital Stock,2452000.0,15553000.0,11111000.0,5682000.0,
Capital Expenditure,-759186000.0,-396670000.0,-501568000.0,-546034000.0,
Interest Paid Supplemental Data,172355000.0,173094000.0,174745000.0,175528000.0,
Income Tax Paid Supplemental Data,972513000.0,991821000.0,809748000.0,807669000.0,
End Cash Position,6407656000.0,5850803000.0,5587372000.0,3773535000.0,
Beginning Cash Position,5850803000.0,5587372000.0,3773535000.0,4670750000.0,
Effect Of Exchange Rate Changes,28324000.0,-22374000.0,128000.0,-30227000.0,
Changes In Cash,528529000.0,285805000.0,1813709000.0,-866988000.0,
Financing Cash Flow,-4936643000.0,-3995850000.0,-2830667000.0,-4578937000.0,
Cash Flow From Continuing Financing Activities,-4936643000.0,-3995850000.0,-2830667000.0,-4578937000.0,
Net Other Financing Charges,143000.0,-13543000.0,-3552000.0,45000.0,
Proceeds From Stock Option Exercised,140113000.0,119966000.0,109899000.0,108178000.0,
Cash Dividends Paid,-1149542000.0,-1018915000.0,-907907000.0,-815290000.0,
Common Stock Dividend Paid,-1149542000.0,-1018915000.0,-907907000.0,-815290000.0,
Net Common Stock Issuance,-3419869000.0,-2827254000.0,-2005901000.0,-3859981000.0,
Common Stock Payments,-3422321000.0,-2842807000.0,-2017012000.0,-3865663000.0,
Common Stock Issuance,2452000.0,15553000.0,11111000.0,5682000.0,
Net Issuance Payments Of Debt,-507488000.0,-256104000.0,-23206000.0,-11889000.0,
Net Short Term Debt Issuance,,,,,0.0
Short Term Debt Payments,,,,,0.0
Short Term Debt Issuance,,,,,0.0
Net Long Term Debt Issuance,-507488000.0,-256104000.0,-23206000.0,-11889000.0,
Long Term Debt Payments,-507488000.0,-256104000.0,-23206000.0,-11889000.0,
Long Term Debt Issuance,,,,0.0,0.0
Investing Cash Flow,-708092000.0,-370614000.0,-534562000.0,612275000.0,
Cash Flow From Continuing Investing Activities,-708092000.0,-370614000.0,-534562000.0,612275000.0,
Net Other Investing Changes,51094000.0,-11710000.0,-11171000.0,-7575000.0,
Net Investment Purchase And Sale,0.0,37766000.0,98132000.0,1165884000.0,
Sale Of Investment,0.0,37766000.0,98132000.0,1733703000.0,
Purchase Of Investment,,0.0,0.0,-567819000.0,-3389388000.0
Net Business Purchase And Sale,0.0,0.0,-119955000.0,0.0,
Purchase Of Business,0.0,0.0,-119955000.0,0.0,
Capital Expenditure Reported,-759186000.0,-396670000.0,-501568000.0,-546034000.0,
Operating Cash Flow,6173264000.0,4652269000.0,5178938000.0,3099674000.0,
Cash Flow From Continuing Operating Activities,6173264000.0,4652269000.0,5178938000.0,3099674000.0,
Change In Working Capital,441801000.0,360478000.0,158738000.0,-1796226000.0,
Change In Other Working Capital,1147759000.0,-277440000.0,163467000.0,604573000.0,
Change In Payables And Accrued Expense,540252000.0,-178713000.0,-631033000.0,291346000.0,
Change In Accrued Expense,328252000.0,-304652000.0,-108833000.0,123462000.0,
Change In Payable,212000000.0,125939000.0,-522200000.0,167884000.0,
Change In Account Payable,212000000.0,125939000.0,-522200000.0,167884000.0,
Change In Prepaid Assets,-206729000.0,-15535000.0,136016000.0,-53121000.0,
Change In Inventory,-180733000.0,528723000.0,-961968000.0,-1351344000.0,
Change In Receivables,-858748000.0,303443000.0,1452256000.0,-1287680000.0,
Changes In Account Receivables,-858748000.0,303443000.0,1452256000.0,-1287680000.0,
Other Non Cash Items,6845000.0,10243000.0,52298000.0,-44751000.0,
Stock Based Compensation,343371000.0,293058000.0,286600000.0,259064000.0,
Deferred Tax,-363247000.0,-198981000.0,-172061000.0,-257438000.0,
Deferred Income Tax,-363247000.0,-198981000.0,-172061000.0,-257438000.0,
Depreciation Amortization Depletion,386277000.0,359699000.0,342432000.0,333739000.0,
Depreciation And Amortization,386277000.0,359699000.0,342432000.0,333739000.0,
Net Income From Continuing Operations,5358217000.0,3827772000.0,4510931000.0,4605286000.0,
