,2025-06-30,2024-06-30,2023-06-30,2022-06-30,2021-06-30
Ordinary Shares Number,212668547.0,210182269.0,207389381.0,209850169.0,
Share Issued,212668547.0,210182269.0,207389381.0,209850169.0,
Net Debt,4104000000.0,4316000000.0,4665000000.0,5031000000.0,
Total Debt,4995000000.0,5674000000.0,5451000000.0,5696000000.0,
Tangible Book Value,-1674000000.0,-2710000000.0,-2436000000.0,-1137000000.0,
Invested Capital,4542000000.0,4183000000.0,4252000000.0,5755000000.0,
Working Capital,1005000000.0,233000000.0,313000000.0,478000000.0,
Net Tangible Assets,-1674000000.0,-2710000000.0,-2436000000.0,-1137000000.0,
Capital Lease Obligations,,,384000000.0,50000000.0,54000000.0
Common Stock Equity,-453000000.0,-1491000000.0,-1199000000.0,109000000.0,
Total Capitalization,4542000000.0,3704000000.0,4189000000.0,5171000000.0,
Total Equity Gross Minority Interest,-453000000.0,-1491000000.0,-1199000000.0,109000000.0,
Stockholders Equity,-453000000.0,-1491000000.0,-1199000000.0,109000000.0,
Gains Losses Not Affecting Retained Earnings,-8000000.0,-2000000.0,98000000.0,36000000.0,
Other Equity Adjustments,-8000000.0,-2000000.0,98000000.0,36000000.0,
Retained Earnings,-8151000000.0,-8960000000.0,-8670000000.0,-7117000000.0,
Additional Paid In Capital,7706000000.0,7471000000.0,7373000000.0,7190000000.0,
Capital Stock,0.0,0.0,0.0,0.0,
Common Stock,0.0,0.0,0.0,0.0,
Preferred Stock,,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,8476000000.0,9230000000.0,8755000000.0,8835000000.0,
Total Non Current Liabilities Net Minority Interest,5828000000.0,6131000000.0,6163000000.0,5280000000.0,
Other Non Current Liabilities,756000000.0,861000000.0,685000000.0,99000000.0,
Non Current Accrued Expenses,77000000.0,75000000.0,90000000.0,83000000.0,
Long Term Debt And Capital Lease Obligation,4995000000.0,5195000000.0,5388000000.0,5098000000.0,
Long Term Capital Lease Obligation,,,333000000.0,36000000.0,39000000.0
Long Term Debt,4995000000.0,5195000000.0,5388000000.0,5062000000.0,
Current Liabilities,2648000000.0,3099000000.0,2592000000.0,3555000000.0,
Current Debt And Capital Lease Obligation,,479000000.0,63000000.0,598000000.0,260000000.0
Current Capital Lease Obligation,,,51000000.0,14000000.0,15000000.0
Current Debt,,479000000.0,63000000.0,584000000.0,245000000.0
Other Current Borrowings,,479000000.0,63000000.0,584000000.0,245000000.0
Pensionand Other Post Retirement Benefit Plans Current,352000000.0,106000000.0,100000000.0,252000000.0,
Payables And Accrued Expenses,2296000000.0,2514000000.0,2429000000.0,2705000000.0,
Current Accrued Expenses,539000000.0,581000000.0,681000000.0,500000000.0,
Payables,1757000000.0,1933000000.0,1748000000.0,2205000000.0,
Dividends Payable,153000000.0,147000000.0,145000000.0,147000000.0,
Accounts Payable,1604000000.0,1786000000.0,1603000000.0,2058000000.0,
Total Assets,8023000000.0,7739000000.0,7556000000.0,8944000000.0,
Total Non Current Assets,4370000000.0,4407000000.0,4651000000.0,4911000000.0,
Other Non Current Assets,426000000.0,537000000.0,591000000.0,200000000.0,
Non Current Deferred Assets,1066000000.0,1037000000.0,1117000000.0,1132000000.0,
Non Current Deferred Taxes Assets,1066000000.0,1037000000.0,1117000000.0,1132000000.0,
Goodwill And Other Intangible Assets,1221000000.0,1219000000.0,1237000000.0,1246000000.0,
Other Intangible Assets,,,,9000000.0,29000000.0
Goodwill,1221000000.0,1219000000.0,1237000000.0,1237000000.0,
Net PPE,1657000000.0,1614000000.0,1706000000.0,2333000000.0,
Accumulated Depreciation,-8673000000.0,-8646000000.0,-8561000000.0,-8420000000.0,
Gross PPE,10330000000.0,10260000000.0,10267000000.0,10753000000.0,
Construction In Progress,333000000.0,198000000.0,307000000.0,246000000.0,
Other Properties,8566000000.0,8632000000.0,8504000000.0,8567000000.0,
Machinery Furniture Equipment,,,,,8250000000.0
Buildings And Improvements,1413000000.0,1412000000.0,1435000000.0,1893000000.0,
Land And Improvements,18000000.0,18000000.0,21000000.0,47000000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,3653000000.0,3332000000.0,2905000000.0,4033000000.0,
Other Current Assets,242000000.0,196000000.0,191000000.0,234000000.0,
Restricted Cash,,,2000000.0,2000000.0,2000000.0
Inventory,1440000000.0,1239000000.0,1140000000.0,1565000000.0,
Finished Goods,228000000.0,138000000.0,217000000.0,566000000.0,
Work In Process,838000000.0,831000000.0,682000000.0,716000000.0,
Raw Materials,374000000.0,270000000.0,241000000.0,283000000.0,
Receivables,1080000000.0,539000000.0,788000000.0,1615000000.0,
Other Receivables,121000000.0,110000000.0,167000000.0,83000000.0,
Accounts Receivable,959000000.0,429000000.0,621000000.0,1532000000.0,
Allowance For Doubtful Accounts Receivable,-4000000.0,-4000000.0,-4000000.0,-4000000.0,
Gross Accounts Receivable,963000000.0,433000000.0,625000000.0,1536000000.0,
Cash Cash Equivalents And Short Term Investments,891000000.0,1358000000.0,786000000.0,617000000.0,
Other Short Term Investments,,,2000000.0,2000000.0,2000000.0
Cash And Cash Equivalents,891000000.0,1358000000.0,786000000.0,615000000.0,
